,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604010207,1,1,1,メランジェ,牝4,56,丹内祐次,0:1:21.8,,13-12,34.0,7.6,3,452,[東]田中剛,芝,1400,曇,良,2026年05月03日,1勝クラス,2022105047,01091
202604010207,2,5,9,ルージュベルベット,牝5,56,ゴンサル,0:1:22.1,2,5-4,35.1,28.8,11,450,[東]浅利英明,芝,1400,曇,良,2026年05月03日,1勝クラス,2021105749,05675
202604010207,3,6,11,ユメシバイ,牝4,53,小林美駒,0:1:22.3,1,16-16,34.1,6.0,2,456,[西]松永幹夫,芝,1400,曇,良,2026年05月03日,1勝クラス,2022103880,01206
202604010207,4,4,7,ラヴスコール,牝5,56,斎藤新,0:1:22.3,アタマ,8-7,35.0,12.3,5,426,[東]加藤征弘,芝,1400,曇,良,2026年05月03日,1勝クラス,2021105473,01178
202604010207,5,5,10,キタノクニカラ,牝4,53,遠藤汰月,0:1:22.4,1/2,10-9,35.0,43.0,12,396,[東]奥平雅士,芝,1400,曇,良,2026年05月03日,1勝クラス,2022103316,01218
202604010207,6,8,15,ルージュナリッシュ,牝4,56,石川裕紀,0:1:22.4,アタマ,2-2,35.8,14.8,7,454,[東]手塚貴徳,芝,1400,曇,良,2026年05月03日,1勝クラス,2022105162,01150
202604010207,7,7,13,ベルサ,牝4,54,永島まな,0:1:22.5,1/2,1-1,36.1,2.8,1,466,[西]鈴木孝志,芝,1400,曇,良,2026年05月03日,1勝クラス,2022103473,01187
202604010207,8,3,5,ラブリーガール,牝4,56,武藤雅,0:1:22.5,クビ,3-3,35.7,16.6,9,450,[東]勢司和浩,芝,1400,曇,良,2026年05月03日,1勝クラス,2022102696,01169
202604010207,9,7,14,マリーヌ,牝4,56,亀田温心,0:1:22.6,クビ,6-5,35.5,24.2,10,484,[西]斉藤崇史,芝,1400,曇,良,2026年05月03日,1勝クラス,2022104990,01176
202604010207,10,6,12,ロンドンアームズ,牝5,56,菊沢一樹,0:1:22.6,アタマ,6-7,35.4,7.7,4,474,[東]伊坂重信,芝,1400,曇,良,2026年05月03日,1勝クラス,2021105956,01161
202604010207,11,4,8,ココボロ,牝5,56,野中悠太,0:1:22.6,ハナ,15-14,34.5,126.9,14,526,[東]松山将樹,芝,1400,曇,良,2026年05月03日,1勝クラス,2021106419,01158
202604010207,12,8,16,ラブカムーン,牝5,52,河原田菜,0:1:22.8,1.1/4,3-5,35.9,218.9,16,480,[西]千田輝彦,芝,1400,曇,良,2026年05月03日,1勝クラス,2021106586,01204
202604010207,13,1,2,ウインレオネッサ,牝4,54,田山旺佑,0:1:22.9,1/2,11-12,35.3,102.2,13,432,[西]長谷川浩,芝,1400,曇,良,2026年05月03日,1勝クラス,2022106729,01220
202604010207,14,2,4,ストレイトアスク,牝5,53,和田陽希,0:1:23.0,クビ,8-9,35.7,13.8,6,436,[西]藤原英昭,芝,1400,曇,良,2026年05月03日,1勝クラス,2021102312,01223
202604010207,15,2,3,マーゴットカーラ,牝4,54,舟山瑠泉,0:1:23.1,1/2,11-11,35.5,16.3,8,428,[西]石坂公一,芝,1400,曇,良,2026年05月03日,1勝クラス,2022100492,01221
202604010207,16,3,6,デュアルアップ,牝5,54,今村聖奈,0:1:23.3,1.1/2,14-14,35.3,162.5,15,474,[東]高橋文雅,芝,1400,曇,良,2026年05月03日,1勝クラス,2021104681,01193
