,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604010205,1,7,11,ワールドブレイヴ,牡3,57,菊沢一樹,0:1:50.2,,3-3,34.0,7.7,4,500,[東]平岩大典,芝,1800,晴,良,2026年05月03日,未勝利,2023105578,01161
202604010205,2,6,9,ルーリングクラス,牡3,57,丸山元気,0:1:50.2,アタマ,2-2,34.0,5.0,3,476,[東]森一誠,芝,1800,晴,良,2026年05月03日,未勝利,2023103749,01127
202604010205,3,4,5,ジワタネホ,牝3,52,小林美駒,0:1:50.2,アタマ,12-5,33.8,27.0,9,434,[東]田村康仁,芝,1800,晴,良,2026年05月03日,未勝利,2023107165,01206
202604010205,4,3,3,ラップトップ,牝3,52,森田誠也,0:1:50.3,3/4,3-5,33.8,17.9,6,392,[西]小栗実,芝,1800,晴,良,2026年05月03日,未勝利,2023100238,01222
202604010205,5,2,2,モンロワイヤル,牡3,57,斎藤新,0:1:50.3,アタマ,3-3,33.9,4.5,2,458,[西]牧浦充徳,芝,1800,晴,良,2026年05月03日,未勝利,2023100926,01178
202604010205,6,4,6,アイルドゥレーヴェ,牡3,55,田山旺佑,0:1:50.5,1,10-13,33.5,47.0,10,532,[西]新谷功一,芝,1800,晴,良,2026年05月03日,未勝利,2023103310,01220
202604010205,7,5,8,ランスオブラヴ,牝3,53,柴田裕一,0:1:50.5,ハナ,1-1,34.3,121.4,14,454,[西]奥村豊,芝,1800,晴,良,2026年05月03日,未勝利,2023102639,01212
202604010205,8,8,14,ファインブライト,牡3,57,杉原誠人,0:1:50.6,クビ,12-11,34.0,22.0,8,474,[東]佐藤吉勝,芝,1800,晴,良,2026年05月03日,未勝利,2023106627,01135
202604010205,9,8,13,ダイユウヴェンティ,牝3,55,小沢大仁,0:1:50.6,アタマ,6-5,34.3,18.3,7,422,[東]松永康利,芝,1800,晴,良,2026年05月03日,未勝利,2023105102,01185
202604010205,10,3,4,レインボーステート,牡3,55,舟山瑠泉,0:1:50.6,クビ,6-8,33.9,2.9,1,442,[西]茶木太樹,芝,1800,晴,良,2026年05月03日,未勝利,2023106943,01221
202604010205,11,1,1,アスクブームキセキ,牡3,54,和田陽希,0:1:50.8,1,6-8,34.1,9.0,5,460,[西]藤原英昭,芝,1800,晴,良,2026年05月03日,未勝利,2023100472,01223
202604010205,12,5,7,バーバラップ,牡3,57,富田暁,0:1:50.9,3/4,10-11,34.0,64.1,11,480,[西]小崎憲,芝,1800,晴,良,2026年05月03日,未勝利,2023102471,01168
202604010205,13,6,10,ウインアイルグロウ,牡3,57,石川裕紀,0:1:51.2,2,9-8,34.6,100.2,13,456,[東]堀内岳志,芝,1800,晴,良,2026年05月03日,未勝利,2023105852,01150
202604010205,14,7,12,ヴォーゲ,牡3,57,丹内祐次,0:1:51.5,1.1/2,12-14,34.3,82.6,12,432,[西]森田直行,芝,1800,晴,良,2026年05月03日,未勝利,2023106342,01091
