,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604010612,1,8,10,スーパーバイザー,牡5,58,菊沢一樹,0:1:12.3,,2-2,36.4,4.8,2,478,[東]菊沢隆徳,ダート,1200,晴,良,2026年05月17日,1勝クラス,2021101015,01161
202604010612,2,7,9,ティピティーナ,牝4,56,伊藤工真,0:1:12.8,3,2-2,37.0,13.3,7,436,[東]林徹,ダート,1200,晴,良,2026年05月17日,1勝クラス,2022105376,01119
202604010612,3,6,7,エルムラント,牡4,58,荻野極,0:1:13.1,2,4-4,37.0,5.9,4,498,[東]鹿戸雄一,ダート,1200,晴,良,2026年05月17日,1勝クラス,2022104678,01160
202604010612,4,1,1,ワンウェイトゥヘル,牡4,56,舟山瑠泉,0:1:13.2,1/2,7-6,36.8,7.1,5,468,[西]中村直也,ダート,1200,晴,良,2026年05月17日,1勝クラス,2022102701,01221
202604010612,5,4,4,シルフレイ,牝4,56,斎藤新,0:1:13.3,3/4,5-4,37.1,3.4,1,440,[東]千葉直人,ダート,1200,晴,良,2026年05月17日,1勝クラス,2022100620,01178
202604010612,6,5,5,ジーティームッシュ,牡4,55,小林美駒,0:1:13.4,3/4,1-1,37.7,7.1,6,428,[西]西村真幸,ダート,1200,晴,良,2026年05月17日,1勝クラス,2022105215,01206
202604010612,7,2,2,ビアフォーナウ,牝5,56,丸田恭介,0:1:13.6,1,9-8,37.0,49.0,8,460,[東]池上昌和,ダート,1200,晴,良,2026年05月17日,1勝クラス,2021104481,01117
202604010612,8,7,8,ブルーリヴァーサル,牡6,57,長浜鴻緒,0:1:14.1,3,11-11,36.6,217.0,11,468,[東]的場均,ダート,1200,晴,良,2026年05月17日,1勝クラス,2020104617,01214
202604010612,9,6,6,ユーウェイン,セ4,58,嶋田純次,0:1:14.4,1.3/4,7-9,38.0,57.1,9,464,[東]本間忍,ダート,1200,晴,良,2026年05月17日,1勝クラス,2022104539,01134
202604010612,10,3,3,バシリス,牝4,54,今村聖奈,0:1:14.9,3,5-6,38.7,5.3,3,468,[西]寺島良,ダート,1200,晴,良,2026年05月17日,1勝クラス,2022106631,01193
202604010612,11,8,11,コンストラクション,牡4,55,水沼元輝,0:1:15.1,1.1/2,10-9,38.3,185.0,10,500,[東]和田正一,ダート,1200,晴,良,2026年05月17日,1勝クラス,2022102547,01201
