,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
201904020404,1,8,17,シュブリーム,牡3,56.0,嘉藤貴行,0:2:01.6,,10.8,6.0,464,[東] 大和田成,芝,2000,晴,良,2019年08月04日,未勝利,2016102550,01051,6-4-4-5,35.2
201904020404,2,1,2,ハンターバレー,牡3,56.0,田中勝春,0:2:01.7,1/2,8.4,4.0,480,[東] 宗像義忠,芝,2000,晴,良,2019年08月04日,未勝利,2016103202,00684,8-7-8-9,35.0
201904020404,3,2,3,アメリオラシオン,牝3,53.0,野中悠太,0:2:01.7,クビ,31.1,10.0,454,[東] 鹿戸雄一,芝,2000,晴,良,2019年08月04日,未勝利,2016101191,01158,4-4-4-2,35.4
201904020404,4,7,15,ヤギリオーディン,牡3,56.0,丸山元気,0:2:01.8,1/2,9.6,5.0,526,[東] 小西一男,芝,2000,晴,良,2019年08月04日,未勝利,2016104040,01127,5-4-7-5,35.3
201904020404,5,4,8,シークレットアイズ,牡3,56.0,北村宏司,0:2:01.9,3/4,3.3,1.0,500,[東] 藤沢和雄,芝,2000,晴,良,2019年08月04日,未勝利,2016104511,01043,15-15-16-15,34.6
201904020404,6,6,11,ニシノモエ,牝3,51.0,藤田菜七,0:2:01.9,クビ,15.4,7.0,404,[東] 小西一男,芝,2000,晴,良,2019年08月04日,未勝利,2016103449,01164,8-10-8-9,35.3
201904020404,7,2,4,コマノヴァンドール,牝3,54.0,Ｍ．デム,0:2:02.0,クビ,7.2,3.0,470,[東] 菊川正達,芝,2000,晴,良,2019年08月04日,未勝利,2016104063,05212,1-1-1-1,35.9
201904020404,8,4,7,プリマコロン,牝3,53.0,菊沢一樹,0:2:02.1,3/4,156.9,17.0,472,[東] 天間昭一,芝,2000,晴,良,2019年08月04日,未勝利,2016100786,01161,12-12-11-11,35.2
201904020404,9,8,16,ディーププリモ,牡3,56.0,内田博幸,0:2:02.2,1/2,23.0,9.0,468,[東] 伊藤大士,芝,2000,晴,良,2019年08月04日,未勝利,2016104166,00422,18-18-18-18,34.7
201904020404,10,3,6,ロードブルームーン,セ3,56.0,木幡巧也,0:2:02.2,クビ,205.1,18.0,440,[東] 高柳瑞樹,芝,2000,晴,良,2019年08月04日,未勝利,2016101160,01162,6-7-8-8,35.5
201904020404,11,5,10,ポルトラーノ,セ3,56.0,津村明秀,0:2:02.3,1/2,5.6,2.0,486,[東] 萩原清,芝,2000,晴,良,2019年08月04日,未勝利,2016104844,01092,17-17-16-15,35.0
201904020404,12,6,12,ブルーザリオン,牡3,56.0,吉田隼人,0:2:02.5,1,39.5,11.0,436,[東] 戸田博文,芝,2000,晴,良,2019年08月04日,未勝利,2016101102,01095,14-12-11-11,35.6
201904020404,13,3,5,アドマイヤクロス,牡3,56.0,田辺裕信,0:2:02.5,アタマ,19.8,8.0,476,[東] 上原博之,芝,2000,晴,良,2019年08月04日,未勝利,2016104775,01075,12-12-14-14,35.4
201904020404,14,8,18,ミラキュラスパワー,牝3,54.0,戸崎圭太,0:2:02.6,3/4,44.8,12.0,440,[東] 上原博之,芝,2000,晴,良,2019年08月04日,未勝利,2016105787,05386,2-3-2-2,36.4
201904020404,15,1,1,アドゥシール,牝3,54.0,大野拓弥,0:2:02.7,1/2,46.2,14.0,444,[東] 上原博之,芝,2000,晴,良,2019年08月04日,未勝利,2016102122,01096,8-10-11-11,35.8
201904020404,16,7,13,ステリーナ,牝3,54.0,石橋脩,0:2:02.7,クビ,46.1,13.0,450,[東] 大和田成,芝,2000,晴,良,2019年08月04日,未勝利,2016104664,01077,15-15-14-15,35.6
201904020404,17,7,14,コンステレーション,牝3,54.0,柴田大知,0:2:03.0,1.3/4,98.1,16.0,386,[東] 松永康利,芝,2000,晴,良,2019年08月04日,未勝利,2016100744,01009,11-7-4-5,36.6
201904020404,18,5,9,ショウナンサジン,牡3,56.0,吉田豊,0:2:03.2,1.1/4,50.0,15.0,470,[東] 田中剛,芝,2000,晴,良,2019年08月04日,未勝利,2016104237,00733,2-2-2-2,37.1
