,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
201904030101,1,2,2,サダムドミニック,セ5,60.0,森一馬,0:3:07.9,,40.3,9.0,450,[西] 平田修,障害,2850,晴,稍重,2019年10月05日,未勝利,2014103166,01139,1-1-1-1,13.2
201904030101,2,4,6,スマートボムシェル,牡7,60.0,平沢健治,0:3:08.0,1/2,4.4,2.0,508,[西] 吉田直弘,障害,2850,晴,稍重,2019年10月05日,未勝利,2012104346,01067,6-6-6-7,13.2
201904030101,3,7,12,テイエムオスカー,牡4,60.0,佐久間寛,0:3:08.2,1.1/2,12.1,6.0,500,[西] 山内研二,障害,2850,晴,稍重,2019年10月05日,未勝利,2015101879,01080,2-3-2-2,13.2
201904030101,4,7,11,アーネストホープ,セ5,60.0,山本康志,0:3:08.8,3.1/2,81.3,11.0,488,[東] 田中清隆,障害,2850,晴,稍重,2019年10月05日,未勝利,2014104274,01008,2-2-5-5,13.2
201904030101,5,3,3,セイウンフォーカス,牡4,60.0,中村将之,0:3:08.9,1/2,2.3,1.0,484,[西] 宮本博,障害,2850,晴,稍重,2019年10月05日,未勝利,2015100852,01101,8-8-8-8,13.3
201904030101,6,5,8,トーセンクロノス,牡4,60.0,蓑島靖典,0:3:09.1,1.1/4,44.4,10.0,450,[東] 松永康利,障害,2850,晴,稍重,2019年10月05日,未勝利,2015105539,01068,7-6-6-6,13.3
201904030101,7,5,7,ベストサポーター,牡6,60.0,原田和真,0:3:09.4,1.3/4,11.8,5.0,522,[東] 和田雄二,障害,2850,晴,稍重,2019年10月05日,未勝利,2013104425,01143,5-5-2-4,13.3
201904030101,8,8,13,ウイングチップ,セ7,60.0,五十嵐雄,0:3:09.6,1.1/4,7.3,3.0,492,[東] 宗像義忠,障害,2850,晴,稍重,2019年10月05日,未勝利,2012104139,01069,2-3-2-2,13.3
201904030101,9,6,9,シゲルブドウセキ,牡3,58.0,上野翔,0:3:10.1,3,152.2,12.0,466,[東] 高橋裕,障害,2850,晴,稍重,2019年10月05日,未勝利,2016102297,01087,8-8-11-11,13.3
201904030101,10,6,10,ニシノベイオウルフ,牡4,60.0,大江原圭,0:3:10.5,2.1/2,8.0,4.0,496,[東] 小桧山悟,障害,2850,晴,稍重,2019年10月05日,未勝利,2015101785,01120,11-10-10-9,13.4
201904030101,11,1,1,トーコーブリザード,牡6,60.0,北沢伸也,0:3:12.1,10,18.5,7.0,482,[西] 橋田満,障害,2850,晴,稍重,2019年10月05日,未勝利,2013103957,00691,8-10-9-10,13.5
201904030101,12,8,14,メイショウカマクラ,牡6,60.0,熊沢重文,0:3:14.1,大,21.6,8.0,520,[西] 上村洋行,障害,2850,晴,稍重,2019年10月05日,未勝利,2013102819,00652,11-12-12-12,13.6
201904030101,13,3,4,リネンエイコウ,牝3,56.0,高野和馬,0:3:14.2,3/4,234.1,14.0,426,[東] 加藤和宏,障害,2850,晴,稍重,2019年10月05日,未勝利,2016102837,01089,13-13-12-13,13.6
201904030101,14,4,5,クリノブラックオー,セ3,58.0,草野太郎,0:3:15.2,6,215.6,13.0,478,[東] 伊藤伸一,障害,2850,晴,稍重,2019年10月05日,未勝利,2016103689,01113,14-14-14-14,13.7
