,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
201904010206,1,7,13,スカイポート,牝3,54.0,菱田裕二,0:0:55.8,,11.4,5.0,426,[東] 松永康利,芝,1000,晴,良,2019年04月29日,未勝利,2016101580,01144,3,33.4
201904010206,2,2,2,ウインアイルビータ,牝3,54.0,柴山雄一,0:0:55.9,3/4,3.8,2.0,472,[東] 田中剛,芝,1000,晴,良,2019年04月29日,未勝利,2016100242,05243,5,33.1
201904010206,3,6,11,ココナツクラッシュ,牡3,54.0,菊沢一樹,0:0:56.0,クビ,5.7,4.0,490,[西] 牧浦充徳,芝,1000,晴,良,2019年04月29日,未勝利,2016106341,01161,10,32.5
201904010206,4,5,8,ディアブルノワール,牝3,51.0,藤田菜七,0:0:56.2,1.1/4,3.2,1.0,508,[西] 高野友和,芝,1000,晴,良,2019年04月29日,未勝利,2016104802,01164,4,33.5
201904010206,5,8,15,ブルーフェアリー,牝3,54.0,江田照男,0:0:56.3,3/4,4.4,3.0,426,[東] 田中剛,芝,1000,晴,良,2019年04月29日,未勝利,2016105674,00689,6,33.4
201904010206,6,4,6,リネンワンライン,牡3,54.0,野中悠太,0:0:57.2,5,56.6,10.0,444,[東] 南田美知,芝,1000,晴,良,2019年04月29日,未勝利,2016106302,01158,9,33.8
201904010206,7,4,7,グランパルトネール,牝3,54.0,丹内祐次,0:0:57.6,2.1/2,92.8,11.0,460,[東] 清水英克,芝,1000,晴,良,2019年04月29日,未勝利,2016102515,01091,14,33.9
201904010206,8,3,4,シルフィーナ,牝3,51.0,山田敬士,0:0:57.6,ハナ,110.8,14.0,408,[東] 本間忍,芝,1000,晴,良,2019年04月29日,未勝利,2016103648,01173,10,34.1
201904010206,9,6,10,シェアザプレジャー,牝3,51.0,木幡育也,0:0:57.7,1/2,45.2,8.0,384,[東] 岩戸孝樹,芝,1000,晴,良,2019年04月29日,未勝利,2016105517,01167,13,34.1
201904010206,10,1,1,エンジェルインメイ,牝3,54.0,西田雄一,0:0:57.8,1/2,54.9,9.0,400,[東] 武藤善則,芝,1000,晴,良,2019年04月29日,未勝利,2016102508,01004,8,34.8
201904010206,11,5,9,マリノシンガ,牝3,51.0,菅原明良,0:0:58.4,3.1/2,109.7,13.0,418,[東] 天間昭一,芝,1000,晴,良,2019年04月29日,未勝利,2016102953,01179,15,34.3
201904010206,12,3,5,ブリリアントモア,牝3,53.0,木幡巧也,0:0:58.4,クビ,101.8,12.0,448,[東] 伊藤伸一,芝,1000,晴,良,2019年04月29日,未勝利,2016102718,01162,10,34.9
201904010206,13,7,12,ドナピコ,牝3,53.0,加藤祥太,0:0:59.0,3.1/2,20.4,6.0,408,[西] 牧浦充徳,芝,1000,晴,良,2019年04月29日,未勝利,2016103919,01156,6,36.1
201904010206,14,8,14,リョウランシスター,牝3,54.0,菅原隆一,0:1:00.8,大,26.0,7.0,482,[東] 石毛善彦,芝,1000,晴,良,2019年04月29日,未勝利,2016101891,01129,2,34.7
201904010206,15,2,3,ハーモニースパーク,牡3,56.0,嶋田純次,0:1:01.0,1,142.6,15.0,482,[東] 石毛善彦,芝,1000,晴,良,2019年04月29日,未勝利,2016101254,01134,1,35.1
