,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
201904010801,1,3,6,ペイシャドリーム,牝3,54.0,的場勇人,0:1:09.4,,4.1,2.0,454,[東] 高橋義博,芝,1200,晴,良,2019年05月19日,未勝利,2016100993,01108,1-1,34.6
201904010801,2,6,12,エンジェルカナ,牝3,51.0,藤田菜七,0:1:09.7,1.3/4,16.7,7.0,410,[東] 高橋祥泰,芝,1200,晴,良,2019年05月19日,未勝利,2016100689,01164,2-2,34.7
201904010801,3,7,13,トミケンルーア,セ3,56.0,勝浦正樹,0:1:09.7,クビ,7.0,4.0,458,[東] 竹内正洋,芝,1200,晴,良,2019年05月19日,未勝利,2016106510,01025,7-6,34.1
201904010801,4,8,15,シャウエン,牝3,54.0,杉原誠人,0:1:09.9,1.1/4,5.3,3.0,466,[東] 石毛善彦,芝,1200,晴,良,2019年05月19日,未勝利,2016102707,01135,4-5,34.6
201904010801,5,5,10,ロードスパイダー,牡3,53.0,斎藤新,0:1:09.9,クビ,3.5,1.0,472,[西] 安田翔伍,芝,1200,晴,良,2019年05月19日,未勝利,2016102222,01178,6-6,34.5
201904010801,6,3,5,パープルヌーン,牡3,56.0,鮫島克駿,0:1:10.2,1.3/4,17.9,8.0,430,[西] 鈴木孝志,芝,1200,晴,良,2019年05月19日,未勝利,2016100586,01157,4-3,34.9
201904010801,7,7,14,ロジタイム,牝3,54.0,丸田恭介,0:1:10.5,1.3/4,94.6,12.0,450,[東] 古賀慎明,芝,1200,晴,良,2019年05月19日,未勝利,2016100134,01117,13-13,34.2
201904010801,8,8,16,プレシャスメール,牝3,52.0,西村淳也,0:1:10.5,ハナ,8.8,5.0,478,[東] 和田勇介,芝,1200,晴,良,2019年05月19日,未勝利,2016105477,01171,11-11,34.5
201904010801,9,6,11,サプライズレター,牝3,51.0,木幡育也,0:1:10.5,クビ,115.9,13.0,400,[東] 佐藤吉勝,芝,1200,晴,良,2019年05月19日,未勝利,2016100804,01167,11-11,34.6
201904010801,10,2,3,ローブドゥネージュ,牝3,54.0,内田博幸,0:1:10.7,1.1/4,37.8,9.0,452,[東] 奥村武,芝,1200,晴,良,2019年05月19日,未勝利,2016106378,00422,9-9,35.0
201904010801,11,4,8,ヤースミーン,牝3,54.0,黛弘人,0:1:10.8,クビ,40.5,10.0,414,[東] 古賀史生,芝,1200,晴,良,2019年05月19日,未勝利,2016102361,01109,7-6,35.2
201904010801,12,5,9,マーヴェラスロード,牡3,55.0,横山武史,0:1:10.9,3/4,15.8,6.0,482,[東] 鹿戸雄一,芝,1200,晴,良,2019年05月19日,未勝利,2016106422,01170,15-15,34.3
201904010801,13,1,2,ヤマニンティエラ,牝3,53.0,木幡巧也,0:1:11.0,3/4,169.2,14.0,410,[東] 栗田徹,芝,1200,晴,良,2019年05月19日,未勝利,2016100568,01162,13-13,34.8
201904010801,14,4,7,ブルーフェアリー,牝3,54.0,柴山雄一,0:1:11.5,3,44.2,11.0,420,[東] 田中剛,芝,1200,晴,良,2019年05月19日,未勝利,2016105674,05243,2-3,36.4
201904010801,15,1,1,サルトグリーン,牝3,54.0,井上敏樹,0:1:11.7,1.1/4,299.6,16.0,398,[東] 相沢郁,芝,1200,晴,良,2019年05月19日,未勝利,2016100277,01151,9-9,36.0
201904010801,16,2,4,リブインスタイル,牝3,51.0,団野大成,0:1:12.9,7,243.4,15.0,496,[西] 高柳大輔,芝,1200,晴,良,2019年05月19日,未勝利,2016103761,01180,15-16,36.3
