,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
201904030105,1,8,13,クリスタルアワード,牝3,50.0,藤田菜七,0:1:11.8,,3.1,2.0,446,[東] 伊藤圭三,ダート,1200,晴,稍重,2019年10月05日,1勝クラス,2016105531,01164,2-2,37.5
201904030105,2,1,1,エリンアクトレス,牝3,53.0,津村明秀,0:1:11.8,アタマ,2.8,1.0,480,[東] 清水英克,ダート,1200,晴,稍重,2019年10月05日,1勝クラス,2016100401,01092,4-3,37.1
201904030105,3,2,2,カシマフウリン,牝4,55.0,嘉藤貴行,0:1:11.9,3/4,52.1,11.0,492,[東] 加藤士津,ダート,1200,晴,稍重,2019年10月05日,1勝クラス,2015102331,01051,12-9,36.7
201904030105,4,3,3,サトノアルテミス,牝4,55.0,柴田善臣,0:1:12.1,1.1/4,16.1,7.0,474,[東] 田中剛,ダート,1200,晴,稍重,2019年10月05日,1勝クラス,2015104792,00641,12-13,36.8
201904030105,5,6,9,スズノウメ,牝3,50.0,団野大成,0:1:12.1,クビ,15.8,6.0,470,[東] 深山雅史,ダート,1200,晴,稍重,2019年10月05日,1勝クラス,2016103911,01180,8-7,37.2
201904030105,6,3,4,ブルーファンク,牝3,53.0,吉田隼人,0:1:12.2,1/2,7.0,3.0,450,[西] 角田晃一,ダート,1200,晴,稍重,2019年10月05日,1勝クラス,2016104581,01095,9-9,37.2
201904030105,7,4,6,ブロンドキュート,牝4,54.0,菊沢一樹,0:1:12.2,アタマ,113.3,12.0,450,[東] 松山将樹,ダート,1200,晴,稍重,2019年10月05日,1勝クラス,2015101985,01161,4-3,37.5
201904030105,8,7,11,テイエムノサッタ,牝3,53.0,丸山元気,0:1:12.3,クビ,12.1,5.0,476,[西] 浜田多実,ダート,1200,晴,稍重,2019年10月05日,1勝クラス,2016109099,01127,3-3,37.8
201904030105,9,5,8,レッドモアナ,牝3,53.0,中井裕二,0:1:12.6,1.3/4,9.0,4.0,436,[西] 中内田充,ダート,1200,晴,稍重,2019年10月05日,1勝クラス,2016104687,01141,9-9,37.6
201904030105,10,4,5,コンセッションズ,牝4,55.0,高倉稜,0:1:12.6,クビ,26.2,8.0,440,[西] 牧浦充徳,ダート,1200,晴,稍重,2019年10月05日,1勝クラス,2015101340,01130,12-13,37.3
201904030105,11,5,7,トウケイゴコウ,牝4,55.0,横山和生,0:1:12.7,3/4,36.5,9.0,424,[西] 飯田祐史,ダート,1200,晴,稍重,2019年10月05日,1勝クラス,2015101712,01140,9-9,37.7
201904030105,12,7,12,タカミツリリー,牝4,55.0,勝浦正樹,0:1:13.3,3.1/2,46.8,10.0,458,[東] 高橋裕,ダート,1200,晴,稍重,2019年10月05日,1勝クラス,2015100051,01025,7-7,38.5
201904030105,13,6,10,ケイゴールド,牝3,50.0,山田敬士,0:1:13.4,1/2,200.4,14.0,474,[東] 中野栄治,ダート,1200,晴,稍重,2019年10月05日,1勝クラス,2016100105,01173,4-6,38.7
201904030105,14,8,14,スカイズザリミット,牝3,53.0,木幡初也,0:1:14.6,7,130.1,13.0,460,[東] 宗像義忠,ダート,1200,晴,稍重,2019年10月05日,1勝クラス,2016106348,01153,1-1,40.3
