,式別,馬番,配当,人気
0,単勝,4,480,3
1,複勝,4,180,3
2,複勝,8,160,1
3,複勝,15,1800,16
4,枠連,2-4,590,1
5,馬連,4-8,1040,2
6,ワイド,4-8,440,2
7,ワイド,4-15,6210,56
8,ワイド,8-15,6320,59
9,馬単,4→8,2040,4
10,3連複,4-8-15,35860,110
11,3連単,4→8→15,172100,526
