,式別,馬番,配当,人気
0,単勝,14,350,1
1,複勝,14,150,1
2,複勝,9,200,4
3,複勝,12,160,2
4,枠連,5-7,1430,7
5,馬連,9-14,1400,4
6,ワイド,9-14,540,4
7,ワイド,12-14,350,1
8,ワイド,9-12,580,5
9,馬単,14→9,2480,4
10,3連複,9-12-14,2050,2
11,3連単,14→9→12,8850,6
