,式別,馬番,配当,人気
0,単勝,4,310,3
1,複勝,4,110,3
2,複勝,3,120,4
3,複勝,6,110,1
4,馬連,3-4,640,5
5,ワイド,3-4,190,5
6,ワイド,4-6,140,1
7,ワイド,3-6,190,4
8,馬単,4→3,1120,7
9,3連複,3-4-6,410,3
10,3連単,4→3→6,2400,13
