,式別,馬番,配当,人気
0,単勝,6,220,1
1,複勝,6,110,1
2,複勝,8,140,3
3,複勝,7,410,6
4,枠連,6-8,400,1
5,馬連,6-8,410,1
6,ワイド,6-8,200,1
7,ワイド,6-7,740,10
8,ワイド,7-8,1130,13
9,馬単,6→8,690,1
10,3連複,6-7-8,2550,9
11,3連単,6→8→7,8200,29
