,式別,馬番,配当,人気
0,単勝,1,420,3
1,複勝,1,120,3
2,複勝,7,110,1
3,複勝,5,120,2
4,馬連,1-7,410,2
5,ワイド,1-7,180,2
6,ワイド,1-5,240,3
7,ワイド,5-7,170,1
8,馬単,1→7,1010,4
9,3連複,1-5-7,360,1
10,3連単,1→7→5,2320,4
