,式別,馬番,配当,人気
0,単勝,9,320,1
1,複勝,9,130,1
2,複勝,8,150,2
3,複勝,3,570,9
4,枠連,7-8,220,1
5,馬連,8-9,560,1
6,ワイド,8-9,310,3
7,ワイド,3-9,1280,17
8,ワイド,3-8,2260,25
9,馬単,9→8,1360,5
10,3連複,3-8-9,6140,24
11,3連単,9→8→3,19640,66
