,式別,馬番,配当,人気
0,単勝,8,980,5
1,複勝,8,400,5
2,複勝,11,710,11
3,複勝,3,410,6
4,枠連,4-6,4320,22
5,馬連,8-11,11010,43
6,ワイド,8-11,3630,48
7,ワイド,3-8,1880,21
8,ワイド,3-11,3120,41
9,馬単,8→11,18600,74
10,3連複,3-8-11,36690,141
11,3連単,8→11→3,196670,690
