,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父
0,1,1,ジロー,牡8,60.0,小牧加,岡田,栗東,2017104698,01196,キズナ ,オッティマルーチェ ,Fusaichi Pegasus 
1,2,2,マイネルエール,セ6,60.0,大江圭,蛯名利,美浦,2019100794,01120,スクリーンヒーロー ,マイネヒメル ,ロージズインメイ Roses in May(米) 
2,3,3,ミラクルジニア,牡4,60.0,上野,粕谷,美浦,2021103301,01087,ダンカーク Dunkirk(米) ,キセキノハナ ,ネオユニヴァース 
3,4,4,トーアモルペウス,セ5,61.0,石神深,辻,美浦,2020103173,01059,タリスマニック Talismanic(英) ,トーアヒミコ ,クロフネ 
4,5,5,タイキフロリゼル,牡7,61.0,黒岩,谷,栗東,2018106474,01072,リオンディーズ ,フロレンティナ ,クロフネ 
5,6,6,テンメジャーガール,牝6,58.0,小野寺,高柳大,栗東,2019104549,01123,ダイワメジャー ,サンヴァンサン ,クロフネ 
6,7,7,クラウンセト,牡6,60.0,草野,本間,美浦,2019101488,01113,ストロングリターン ,クラウンイヴ ,ブラックタイド 
7,8,8,ヴァランセカズマ,牡8,57.0,▲井上,蛯名利,美浦,2017105822,01151,モンテロッソ Monterosso(英) ,トシザマキ ,デュランダル 
