,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,フェアリーキャット,牝3,52.0,▲石神道,鈴木慎,432(+6),美浦,2023104847,1209,ディスクリートキャット,ファイアリーラヴ,パイロ,-0.8856297331542047,13,-0.4168028941255144,13,,7,42.7,46.2,42.2,15
1,1,2,ヴィビーム,牝3,52.0,▲佐藤,岩戸,450(0),美浦,2023104665,1207,ベストウォーリア,マルティプライ,Fusaichi Pegasus,-0.3974913260069425,11,-0.298402600904753,8,,12,47.5,45.3,47.4,8
2,2,3,ジュピターテソーロ,牡3,57.0,戸崎圭,高木,480(-2),美浦,2023105398,5386,キタサンブラック,シェイリーン,Rip Van Winkle,0.9364605190004364,3,0.0251537660573771,5,,8,53.5,45.9,49.8,7
3,2,4,ブルーミーティア,牡3,57.0,菅原明,鈴木伸,494(+4),美浦,2023100647,1179,モズアスコット,ショコラミーティア,マジェスティックウォリアー,2.485267012463796,1,0.4008241502829702,3,,2,57.6,59.6,79.2,1
4,3,5,ニットウライズ,牡3,57.0,吉田豊,高橋文,442(-8),美浦,2023104975,733,ダノンプレミアム,ガチコ,プリサイスエンド,-0.1466073633388211,10,-0.237549502051315,2,,6,60.3,46.6,58.7,3
5,3,6,ライカ,牡3,57.0,松山,杉浦,448(+2),美浦,2023104042,1126,サンダースノー,アカリ,ネオユニヴァース,-1.0997283739454076,14,-0.4687335381327938,6,,5,52.2,49.8,51.8,5
6,4,7,エーデルハイ,牝3,55.0,津村,天間,448(+4),美浦,2023103047,1092,シャンハイボビー,ナムラジュエル,マーベラスサンデー,0.6048191401098809,6,-0.0552874283453682,12,,14,43.0,44.7,42.9,11
7,4,8,イデアジュアンイハ,牝3,55.0,石橋脩,小野,422(+6),美浦,2023102157,1077,ハービンジャー,マスイデア,リンカーン,0.2099865004097811,7,-0.1510559637220897,14,,15,42.0,44.7,42.6,13
8,5,9,コウユーニポポニコ,牝3,52.0,▲石田,竹内,456(+2),美浦,2023100757,1203,タリスマニック,トーセンラーク,アルデバラン,1.067937262406167,2,0.057044075738035,4,,4,53.7,52.2,56.8,4
9,5,10,ジョリュウジャンシ,牝3,55.0,菅原隆,石栗,416(+14),美浦,2023101251,1129,セイウンコウセイ,アートシュアリー,ハービンジャー,-0.8444798438141522,12,-0.406821792674519,16,,9,41.6,45.9,42.4,14
10,6,11,トゥモローズウェイ,牝3,52.0,▲小林美,小手川,438(+3),美浦,2023103338,1206,アルアイン,ヴィクトリアノート,Pioneerof the Nile,0.0206613911093767,8,-0.196977669793577,9,,11,46.2,45.4,45.9,9
11,6,12,デディカス,牡3,57.0,横山琉,池上,472(-8),美浦,2023100765,1192,ディスクリートキャット,オマージュ,ドゥラメンテ,-2.692385989482053,16,-0.8550402206613192,15,,16,41.8,44.6,42.2,16
12,7,13,エリンフレーム,牝3,55.0,ディー,清水英,462(-6),美浦,2023104203,5674,フィレンツェファイア,エリンアクトレス,スクリーンヒーロー,0.6481172366212085,5,-0.0447852690237899,7,,13,48.8,45.2,51.3,6
13,7,14,サクラドール,牡3,57.0,佐々木,田島,500(+8),美浦,2023102868,1197,ゴールドドリーム,サクラクローバー,サウスヴィグラス,0.6923792819779058,4,-0.0340492993232894,1,,1,80.3,84.0,60.7,2
14,8,15,フォーマルノーチス,牡3,57.0,菊沢,勢司,478(0),美浦,2023100038,1161,マクフィ,チャノカオリ,ゴールドアリュール,-1.4969581524953026,15,-0.5650835109431426,10,,10,44.9,45.6,42.7,12
15,8,16,スピニンググローブ,牡3,57.0,木幡巧,黒岩,498(+2),美浦,2023100240,1162,サートゥルナーリア,グランデセーヌ,ゼンノロブロイ,-0.1035425625107001,9,-0.2271039297077215,11,,3,44.0,54.3,43.4,10
