,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,アムールリーベ,牝5,56.0,荻野琢,宮地,506(+8),栗東,2021105659,1112,シルバーステート,テルアケリー,Tapit,-0.5306652814706809,8,-0.2301470227934454,10,,6,44.4,45.9,45.1,9
1,2,2,サンタンカ,牡4,58.0,高杉,千田,516(0),栗東,2022101676,1213,モーリス,ハピネス,コマンズ,-0.5879914028222946,9,-0.248617923552424,2,,1,57.3,79.8,78.0,1
2,3,3,テーオーシュタイン,牡4,58.0,藤懸,梅田,472(+4),栗東,2022104879,1138,ワールドエース,ソングライティング,Giant's Causeway,0.2393545990490281,4,0.0179590841640194,7,,8,49.9,45.7,48.3,7
3,4,4,マイネルラッシュ,牡6,58.0,田口,水野,462(0),美浦,2020105803,1208,ダイワメジャー,ワンダフルラッシュ,バゴ,0.0508924228310752,5,-0.0427648244428716,11,,9,40.9,44.8,42.3,11
4,5,5,アジュマン,牡4,58.0,菱田,石坂,476(0),栗東,2022101241,1144,アルアイン,ジレーネ,キングカメハメハ,0.6105110722277994,1,0.1375484479740758,6,,5,50.2,48.1,48.7,6
5,5,6,ライラ,牝4,56.0,坂井,吉岡,472(-2),栗東,2022103525,1163,キタサンブラック,タニノジュレップ,コロナドズクエスト,-0.3877369322948039,7,-0.1840944504053792,1,,3,77.0,52.9,59.0,2
6,6,7,ロンドボス,牝4,56.0,西塚,藤原,464(+2),栗東,2022104988,1200,モーリス,フィニフティ,ディープインパクト,-0.0466023174072527,6,-0.074178351627436,4,,2,50.7,55.1,50.1,3
7,6,8,エイヨーアメジスト,牝4,56.0,酒井,高橋康,450(0),栗東,2022109145,1034,アレスバローズ,カシノアンバー,タートルボウル,-1.4949256944410996,12,-0.5408388675206472,9,,12,44.7,44.2,45.0,10
8,7,9,インフローレ,牝4,54.0,◇今村,寺島,442(+4),栗東,2022102729,1193,リオンディーズ,キュイキュイ,ハービンジャー,-0.9282644783447874,11,-0.3582564279678542,8,,11,45.6,44.6,45.8,8
9,7,10,エーデルヴェーグ,牝4,56.0,北村友,田中克,446(+2),栗東,2022104647,1102,サートゥルナーリア,インナーアージ,ディープインパクト,0.3282248821980598,2,0.0465937474163917,5,,4,50.4,48.2,48.7,5
10,8,11,メイショウカイト,牝8,56.0,浜中,荒川,478(+2),栗東,2018103368,1115,ラブリーデイ,デンコウデア,スペシャルウィーク,-0.7579746077519612,10,-0.3033877707864826,3,,7,51.3,45.8,49.2,4
11,8,12,サダメ,牝5,56.0,幸,畑端,458(-2),栗東,2021103862,732,ディスクリートキャット,サテラノサト,ディープブリランテ,0.2791694867725541,3,0.0307877357896961,12,,10,37.7,44.8,39.9,12
