,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,アメリカンイズム,牡3,57.0,川田,池江,502(+18),栗東,2023110081,1088,Authentic,Crescentcitypretty,Bernardini,-0.0145352127103123,7,-0.0034258113043464,2,,1,60.9,86.5,79.0,1
1,1,2,ユウトザイノセント,牡3,57.0,松若,小崎,514(+6),栗東,2023110092,1154,Yaupon,Keira,Unusual Heat,-0.0145352127103123,7,-0.0034258113043464,10,,7,45.5,48.3,44.6,10
2,2,3,クボウサマ,セ3,55.0,△田山,庄野,482(+10),栗東,2023102708,1220,ダイワメジャー,ラプザントゥール,キングカメハメハ,-0.0170618651831822,11,-0.0035244008587135,13,,13,41.8,45.6,40.9,16
3,2,4,ペプチドマッハ,牡3,57.0,高倉,武英,434(0),栗東,2023104865,1130,シニスターミニスター,クイーンオリーブ,マンハッタンカフェ,0.0743932914239983,3,4.4163964226176175e-05,9,,12,46.5,45.7,43.7,11
4,3,5,ピースビート,牡3,57.0,団野,中村,476(-2),栗東,2023103098,1180,アメリカンペイトリオット,メジャータイフーン,ダイワメジャー,0.3149636762514032,2,0.0094311799027977,7,,16,49.7,45.0,50.3,7
5,3,6,カフジミモレット,牝3,55.0,幸,森田,454(+10),栗東,2023103890,732,ドレフォン,サルスエラ,マンハッタンカフェ,-2.116909918671012,16,-0.085460118593922,8,,10,47.6,46.0,54.0,5
6,4,7,マテンロウアワー,牡3,57.0,坂井,福永,528(+4),栗東,2023110068,1163,Constitution,Stave,Ghostzapper,-0.0145352127103123,7,-0.0034258113043464,1,,6,80.3,49.2,58.2,2
7,4,8,レッドホット,セ3,57.0,鮫島駿,河嶋,458(-4),栗東,2023104395,1157,キズナ,スティーリンキッシーズ,Sky Mesa,-1.6605422507024958,14,-0.0676527289763568,3,,8,55.9,47.4,53.2,6
8,5,9,コンテナヒーロー,牡3,57.0,角田和,茶木,486(+4),栗東,2023103682,1186,クリソベリル,オリヒメ,マジェスティックウォリアー,-0.0145352127103123,7,-0.0034258113043464,15,,14,41.6,45.4,41.0,15
9,5,10,ジューンマーチ,牡3,57.0,国分優,松下,440(-6),栗東,2023101848,1125,ミッキーアイル,ヒイナヅキ,トビーズコーナー,0.5517069423874733,1,0.0186688623139688,11,,15,45.1,45.2,49.0,8
10,6,11,ヴィラフランカ,牝3,52.0,▲森田,前川,448(+9),栗東,2023110074,1222,Audible,Lemoncita,Lemon Drop Kid,-0.0145352127103123,7,-0.0034258113043464,16,,11,41.5,45.9,41.0,14
11,6,12,クロンヌジャン,牡3,57.0,丹内,鈴木孝,458(0),栗東,2023105001,1091,アメリカンペイトリオット,エリカバイラ,ブラックタイド,-0.0145352127103123,7,-0.0034258113043464,5,,4,52.9,51.0,57.0,3
12,7,13,スーパーブラザー,牡3,53.0,★河原田,茶木,594(0),栗東,2023106302,1204,シニスターミニスター,アスティクートレイル,Hard Spun,-1.6605422507024958,14,-0.0676527289763568,14,,5,41.6,50.4,41.1,13
13,7,14,サンライズコナー,牡3,57.0,小沢,羽月,492(-2),栗東,2023106548,1185,ダノンプレミアム,フォロミーバゴ,バゴ,-0.0145352127103123,7,-0.0034258113043464,4,,3,55.9,51.1,56.7,4
14,8,15,アルファローバ,牡3,57.0,酒井,小栗,538(+20),栗東,2023105218,1034,ドレフォン,リアリゾンルレーヴ,Lemon Drop Kid,-0.8100223321506308,12,-0.0344655848594827,6,,2,49.8,51.5,49.0,9
15,8,16,エナジーイッセイ,牝3,55.0,亀田,高柳大,470(-4),栗東,2023105735,1176,モズアスコット,エナジーハート,サクラバクシンオー,-1.4899426320004563,13,-0.0609959605590007,12,,9,43.4,46.1,41.3,12
