,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ジングアップ,牡3,57.0,佐々木,大竹,448(+2),美浦,2023103461,1197,コントレイル,ゼラスキャット,Storm Cat,1.3491759420411409,7,-0.0135916632478348,5,,2,48.5,51.3,50.2,5
1,1,2,ゴンファロニエーレ,牡3,57.0,戸崎圭,田中博,448(+2),美浦,2023107093,5386,エピファネイア,タッチングスピーチ,ディープインパクト,-1.777462269728632,16,-0.2066193715304773,2,,1,63.0,86.9,81.3,1
2,2,3,ヒコボシ,牡3,57.0,ディー,田村,408(+4),美浦,2023102109,5674,サートゥルナーリア,アスティル,ステイゴールド,2.915226333844605,1,0.0830908109338681,12,,13,44.7,46.0,44.7,13
3,2,4,インタノン,牡3,57.0,レーン,堀,484(-8),美浦,2023102942,5585,キタサンブラック,プレシャスライフ,タイキシャトル,1.1840278733992824,9,-0.0237873274270935,1,,7,81.3,47.3,63.0,2
4,3,5,スーザンバローズ,牝3,55.0,津村,奥村武,470(-6),美浦,2023102251,1092,キセキ,ロックザボート,Fastnet Rock,1.865854502288272,4,0.0183062640620302,13,,12,44.7,46.1,44.7,14
5,3,6,クリスタルドレス,牝3,55.0,江田照,高橋文,432(+10),美浦,2023107406,689,ジャスタウェイ,クレバークリス,クロフネ,2.124158997245753,3,0.0342530802024643,3,,3,59.0,50.5,59.0,3
6,4,7,エコロゼット,牡3,57.0,菊沢,岩戸,446(+4),美浦,2023106146,1161,フィエールマン,カラミンサ,ルーラーシップ,1.2681617151882112,8,-0.0185931982795645,7,,9,46.2,46.5,45.7,7
7,4,8,ファンシーシェイプ,牝3,55.0,松山,矢野,450(0),美浦,2023103514,1126,ロゴタイプ,ピンクレガシー,ヴィクトワールピサ,0.4576927563923814,12,-0.0686287173113705,9,,4,44.9,49.8,44.9,9
8,5,9,コスモアマデウス,牡3,57.0,柴田大,畠山,486(-2),美浦,2023106451,1009,Dawn Approach,テオロジア,Teofilo,2.2105067097286826,2,0.0395838859839858,14,,14,44.7,45.9,44.7,15
9,5,10,ミョンソクコムドリ,牡3,57.0,嶋田,奥平,488(-2),美浦,2023106597,1134,ストーミーシー,テルミドール,アドマイヤマックス,1.591133287612336,5,0.0013459370610038,16,,11,44.7,46.4,44.7,16
10,6,11,フォンドルレール,牡3,57.0,吉田豊,戸田,426(+2),美浦,2023103799,733,ルヴァンスレーヴ,ダンスウィズキトゥン,Kitten's Joy,1.1687982394128522,10,-0.0247275517662312,6,,10,47.8,46.4,47.6,6
11,6,12,マジックファイヤー,牡3,57.0,横山武,浅利,482(+10),美浦,2023100771,1170,キセキ,デトロイトカフェ,マンハッタンカフェ,0.438172906889522,13,-0.0698338045521569,4,,8,51.4,47.3,50.3,4
12,7,13,トップオブザキング,牡3,54.0,▲石田,蛯名利,486(+8),美浦,2023103034,1203,ワールドプレミア,メジャーメアリー,ブライアンズタイム,0.3105949019590339,14,-0.0777100243931038,10,,5,44.7,49.3,44.7,10
13,7,14,ゴールドエンバー,牡3,57.0,木幡初,竹内,474(+12),美浦,2023102333,1153,バゴ,スカイノーヴァ,ステイゴールド,1.3773111837651977,6,-0.0118546918222541,15,,16,44.7,45.8,44.7,12
14,8,15,ソナタムーンライト,牡3,57.0,大野,堀内,476(-2),美浦,2023105717,1096,ハービンジャー,ハーモニクス,キンシャサノキセキ,-0.977959491230744,15,-0.1572608661178222,11,,6,44.7,48.6,44.7,11
15,8,16,ウインスターリング,牡3,57.0,松岡,畠山,486(0),美浦,2023105883,1085,シルバーステート,サマーエタニティ,アドマイヤコジーン,0.9655786425416096,11,-0.0372736189493527,8,,15,45.0,45.9,45.2,8
