,0,1,2,3
202107050304,単勝,1,220,1
202107050304,複勝,5,740,10
202107050304,枠連,1-5,1560,7
202107050304,馬連,1-5,4050,15
202107050304,ワイド,1-5,1210,15
202107050304,ワイド,1-3,290,1
202107050304,ワイド,3-5,2020,26
202107050304,馬単,1→5,6210,24
202107050304,三連複,1-3-5,4320,12
202107050304,三連単,1→5→3,22420,65
