,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ソアラ,牝4,55.0,☆西塚,高橋康,栗東,2020105897,01200,ヤマカツエース ,マリンブラスト ,アグネスデジタル ,-4.265076193529649,14
1,2,2,ピリー,牝3,53.0,△吉村,西園正,栗東,2021100526,01216,スクリーンヒーロー ,ミルクトーレル ,ダンスインザダーク ,2.4040953023466054,3
2,3,3,エピファドール,牝3,55.0,酒井,石橋,栗東,2021102710,01034,エピファネイア ,エルパンドール ,ネオユニヴァース ,4.015745605991964,2
3,3,4,アイスリンディ,牝3,55.0,亀田,高柳大,栗東,2021103575,01176,カリフォルニアクローム California Chrome(米) ,アイスメアー ,サウスヴィグラス ,-2.954200408606626,10
4,4,5,セットリスト,牝5,56.0,幸,畑端,栗東,2019105271,00732,キタサンブラック ,セットプレイ Set Play(米) ,Van Nistelrooy ,-3.9046678776502697,13
5,4,6,ランスオブセヘル,牝3,55.0,戸崎圭,奥村豊,栗東,2021102754,05386,サトノアラジン ,ビシャーラ Bishaara(愛) ,Alhaarth ,0.08876519905797242,6
6,5,7,カルネヴァーレ,牝3,53.0,△高杉,菊沢,美浦,2021103720,01213,ダノンレジェンド ,ゴールドフェスタ ,Medaglia d'Oro ,-1.529264747196917,9
7,5,8,ディアマンドロップ,牝3,55.0,太宰,昆,栗東,2021103545,01037,ブラックタイド ,マルーンドロップ ,コンデュイット Conduit(愛) ,-1.3540769197631437,7
8,6,9,ゴッドカインド,牝3,52.0,▲今村,飯田,栗東,2021106150,01193,ドレフォン Drefong(米) ,ネオグラティア ,ネオユニヴァース ,-3.2059757440134242,11
9,6,10,チアフルヴォイス,牝3,55.0,団野,坂口,栗東,2021101634,01180,タリスマニック Talismanic(英) ,エグジラレーション ,ディープインパクト ,-1.3559731876254641,8
10,7,11,アムールリーベ,牝3,55.0,荻野琢,宮地,栗東,2021105659,01112,シルバーステート ,テルアケリー Tell a Kelly(米) ,Tapit (米) ,1.3787630256406525,4
11,7,12,モイラ,牝3,54.0,☆田口,鈴木孝,栗東,2021103300,01208,デクラレーションオブウォー ,オルノス ,ゴールドアリュール ,-3.292493618376214,12
12,8,13,ワイノナオミ,牝3,52.0,▲川端,畑端,栗東,2021105973,01195,ドレフォン Drefong(米) ,ボクノナオミ ,ゴールドアリュール ,4.096329715700067,1
13,8,14,ペレグリン,牝3,55.0,西村淳,河嶋,栗東,2021100906,01171,バンブーエール ,フラミンゴ ,マルカシェンク ,0.3075435100310376,5
