,0,1,2,3
202301010101,単勝,5,120,1
202301010101,複勝,5,100,1
202301010101,複勝,8,110,2
202301010101,複勝,6,310,6
202301010101,馬連,5-8,170,1
202301010101,ワイド,5-8,120,1
202301010101,ワイド,5-6,600,8
202301010101,ワイド,6-8,880,12
202301010101,馬単,5→8,210,1
202301010101,三連複,5-6-8,1120,4
202301010101,三連単,5→8→6,2680,9
202301010102,単勝,9,240,1
202301010102,複勝,9,140,1
202301010102,複勝,8,280,5
202301010102,複勝,3,990,11
202301010102,枠連,6-7,510,3
202301010102,馬連,8-9,1470,5
202301010102,ワイド,8-9,560,5
202301010102,ワイド,3-9,2710,30
202301010102,ワイド,3-8,4990,43
202301010102,馬単,9→8,2020,6
202301010102,三連複,3-8-9,18440,58
202301010102,三連単,9→8→3,52300,176
202301010103,単勝,11,840,6
202301010103,複勝,11,190,4
202301010103,複勝,4,130,1
202301010103,複勝,9,150,2
202301010103,枠連,3-7,420,2
202301010103,馬連,4-11,990,1
202301010103,ワイド,4-11,370,2
202301010103,ワイド,9-11,510,5
202301010103,ワイド,4-9,360,1
202301010103,馬単,11→4,2580,7
202301010103,三連複,4-9-11,1930,2
202301010103,三連単,11→4→9,10910,12
202301010104,単勝,9,1970,8
202301010104,複勝,9,440,8
202301010104,複勝,1,200,3
202301010104,複勝,13,160,1
202301010104,枠連,1-6,1160,5
202301010104,馬連,1-9,4420,20
202301010104,ワイド,1-9,1140,16
202301010104,ワイド,9-13,1620,26
202301010104,ワイド,1-13,520,4
202301010104,馬単,9→1,10010,44
202301010104,三連複,1-9-13,7060,28
202301010104,三連単,9→1→13,59080,244
202301010105,単勝,4,460,3
202301010105,複勝,4,130,2
202301010105,複勝,10,130,1
202301010105,複勝,7,160,4
202301010105,枠連,4-8,680,3
202301010105,馬連,4-10,740,1
202301010105,ワイド,4-10,300,3
202301010105,ワイド,4-7,380,5
202301010105,ワイド,7-10,300,2
202301010105,馬単,4→10,1430,4
202301010105,三連複,4-7-10,1040,2
202301010105,三連単,4→10→7,5380,9
202301010106,単勝,3,220,1
202301010106,複勝,3,130,1
202301010106,複勝,6,550,7
202301010106,複勝,7,160,3
202301010106,枠連,3-4,3430,11
202301010106,馬連,3-6,2900,10
202301010106,ワイド,3-6,880,10
202301010106,ワイド,3-7,300,3
202301010106,ワイド,6-7,1970,15
202301010106,馬単,3→6,4230,16
202301010106,三連複,3-6-7,4960,16
202301010106,三連単,3→6→7,22090,69
202301010107,単勝,12,560,4
202301010107,複勝,12,200,4
202301010107,複勝,3,170,1
202301010107,複勝,5,460,7
202301010107,枠連,2-6,580,1
202301010107,馬連,3-12,960,1
202301010107,ワイド,3-12,370,2
