,0,1,2,3
202001010101,単勝,6,1600,3
202001010101,複勝,6,490,4
202001010101,複勝,2,130,2
202001010101,馬連,2-6,1410,4
202001010101,ワイド,2-6,150,3
202001010101,ワイド,3-6,170,4
202001010101,ワイド,2-3,110,1
202001010101,馬単,6→2,3920,9
202001010101,三連複,2-3-6,240,2
202001010101,三連単,6→2→3,5180,16
202001010102,単勝,4,270,1
202001010102,複勝,4,130,1
202001010102,複勝,14,170,3
202001010102,複勝,13,300,5
202001010102,枠連,3-8,500,2
202001010102,馬連,4-14,830,2
202001010102,ワイド,4-14,300,1
202001010102,ワイド,4-13,700,6
202001010102,ワイド,13-14,1030,13
202001010102,馬単,4→14,1190,2
202001010102,三連複,4-13-14,3030,6
202001010102,三連単,4→14→13,10200,12
202001010103,単勝,2,290,2
202001010103,複勝,6,120,1
202001010103,複勝,12,380,8
202001010103,枠連,2-4,350,1
202001010103,馬連,2-6,370,1
202001010103,ワイド,2-6,200,1
202001010103,ワイド,2-12,1030,14
202001010103,ワイド,6-12,800,11
202001010103,馬単,2→6,770,2
202001010103,三連複,2-6-12,2230,6
202001010103,三連単,2→6→12,7670,20
202001010104,単勝,13,4220,10
202001010104,複勝,13,900,11
202001010104,複勝,2,170,1
202001010104,複勝,10,640,8
202001010104,枠連,2-8,7670,19
202001010104,馬連,2-13,8040,28
202001010104,ワイド,2-13,2490,32
202001010104,ワイド,10-13,7940,59
202001010104,ワイド,2-10,1670,17
202001010104,馬単,13→2,26010,78
202001010104,三連複,2-10-13,51040,126
202001010104,三連単,13→2→10,378630,823
202001010105,単勝,2,1590,4
202001010105,複勝,2,410,4
202001010105,複勝,5,170,2
202001010105,馬連,2-5,1400,6
202001010105,ワイド,2-5,420,6
202001010105,ワイド,1-2,1690,15
202001010105,ワイド,1-5,760,9
202001010105,馬単,2→5,4410,15
202001010105,三連複,1-2-5,5620,16
202001010105,三連単,2→5→1,43760,80
202001010106,単勝,1,460,3
202001010106,複勝,1,170,3
202001010106,複勝,8,340,6
202001010106,複勝,2,120,1
202001010106,枠連,1-5,1900,8
202001010106,馬連,1-8,4800,16
202001010106,ワイド,1-8,1220,13
202001010106,ワイド,1-2,290,2
202001010106,ワイド,2-8,710,8
202001010106,馬単,1→8,8330,29
202001010106,三連複,1-2-8,2700,6
202001010106,三連単,1→8→2,23280,60
202001010107,単勝,10,280,1
202001010107,複勝,10,140,1
202001010107,複勝,5,290,7
202001010107,複勝,3,140,2
202001010107,枠連,5-7,790,3
202001010107,馬連,5-10,3560,15
202001010107,ワイド,5-10,1080,15
202001010107,ワイド,3-10,350,1
202001010107,ワイド,3-5,760,10
202001010107,馬単,10→5,5430,18
202001010107,三連複,3-5-10,3850,8
202001010107,三連単,10→5→3,21750,53
202001010108,単勝,8,430,2
202001010108,複勝,8,170,3
202001010108,複勝,5,110,1
202001010108,複勝,6,170,4
202001010108,馬連,5-8,620,2
202001010108,ワイド,5-8,280,2
202001010108,ワイド,6-8,660,11
202001010108,ワイド,5-6,330,3
202001010108,馬単,8→5,1400,6
202001010108,三連複,5-6-8,1580,5
202001010108,三連単,8→5→6,7870,25
202001010109,単勝,4,380,2
202001010109,複勝,4,120,2
202001010109,複勝,3,180,4
202001010109,馬連,4-5,350,1
202001010109,ワイド,4-5,180,1
202001010109,ワイド,3-4,530,8
202001010109,ワイド,3-5,410,4
202001010109,馬単,4→5,900,3
202001010109,三連複,3-4-5,980,2
202001010109,三連単,4→5→3,4990,12
202001010110,単勝,3,710,2
202001010110,複勝,3,150,2
202001010110,複勝,8,260,6
202001010110,複勝,4,110,1
202001010110,枠連,3-7,1390,7
202001010110,馬連,3-8,3530,10
202001010110,ワイド,3-8,920,11
202001010110,ワイド,3-4,230,1
202001010110,ワイド,4-8,510,6
202001010110,馬単,3→8,7550,20
202001010110,三連複,3-4-8,1680,3
202001010110,三連単,3→8→4,18520,58
202001010111,単勝,11,420,2
202001010111,複勝,11,180,2
202001010111,複勝,8,490,9
202001010111,複勝,3,1000,13
202001010111,枠連,4-6,2830,12
202001010111,馬連,8-11,4380,16
202001010111,ワイド,8-11,1290,12
202001010111,ワイド,3-11,3690,48
202001010111,ワイド,3-8,9100,80
202001010111,馬単,11→8,7480,27
202001010111,三連複,3-8-11,68420,212
202001010111,三連単,11→8→3,313320,1004
202001010112,単勝,3,520,3
202001010112,複勝,3,210,3
202001010112,複勝,1,190,2
202001010112,複勝,5,360,8
202001010112,枠連,1-3,1550,6
202001010112,馬連,1-3,1230,2
202001010112,ワイド,1-3,510,2
202001010112,ワイド,3-5,1530,21
202001010112,ワイド,1-5,1220,16
202001010112,馬単,3→1,2360,3
202001010112,三連複,1-3-5,6860,19
202001010112,三連単,3→1→5,27370,59
202001010201,単勝,4,180,3
202001010201,単勝,7,150,1
202001010201,複勝,4,170,3
202001010201,複勝,7,140,1
202001010201,馬連,4-7,490,2
202001010201,ワイド,4-7,170,2
202001010201,ワイド,3-4,220,5
202001010201,ワイド,3-7,180,3
202001010201,馬単,4→7,540,7
202001010201,馬単,7→4,440,3
202001010201,三連複,3-4-7,500,3
202001010201,三連単,4→7→3,1420,14
202001010201,三連単,7→4→3,1130,8
202001010202,単勝,7,810,4
202001010202,複勝,7,240,5
202001010202,複勝,9,170,3
202001010202,複勝,3,150,1
202001010202,枠連,6-7,460,2
202001010202,馬連,7-9,3130,14
202001010202,ワイド,7-9,1160,20
202001010202,ワイド,3-7,770,11
202001010202,ワイド,3-9,370,1
202001010202,馬単,7→9,6410,28
202001010202,三連複,3-7-9,3230,6
202001010202,三連単,7→9→3,26870,87
202001010203,単勝,7,670,3
202001010203,複勝,7,190,3
202001010203,複勝,4,170,2
202001010203,複勝,13,1240,12
202001010203,枠連,3-5,1640,7
202001010203,馬連,4-7,1470,5
202001010203,ワイド,4-7,530,4
202001010203,ワイド,7-13,4210,38
202001010203,ワイド,4-13,5270,42
202001010203,馬単,7→4,3070,10
202001010203,三連複,4-7-13,29820,75
202001010203,三連単,7→4→13,127490,332
202001010204,単勝,6,250,1
202001010204,複勝,11,240,5
202001010204,枠連,3-5,400,1
202001010204,馬連,3-6,490,1
202001010204,ワイド,3-6,230,1
202001010204,ワイド,6-11,560,6
202001010204,ワイド,3-11,760,10
202001010204,馬単,6→3,780,1
202001010204,三連複,3-6-11,1780,3
202001010204,三連単,6→3→11,5580,6
202001010205,単勝,1,260,1
202001010205,複勝,1,170,1
202001010205,複勝,4,1160,6
202001010205,馬連,1-4,5570,13
202001010205,ワイド,1-4,1290,15
202001010205,ワイド,1-7,190,1
202001010205,ワイド,4-7,1270,13
202001010205,馬単,1→4,7180,16
202001010205,三連複,1-4-7,4300,12
202001010205,三連単,1→4→7,24920,68
202001010206,単勝,3,360,2
202001010206,複勝,3,170,2
202001010206,複勝,2,170,3
202001010206,馬連,2-3,620,3
202001010206,ワイド,2-3,190,3
202001010206,ワイド,3-4,160,2
202001010206,ワイド,2-4,160,1
202001010206,馬単,3→2,1210,6
202001010206,三連複,2-3-4,320,1
202001010206,三連単,3→2→4,2450,6
202001010207,単勝,4,140,1
202001010207,複勝,7,350,8
202001010207,複勝,9,190,3
202001010207,枠連,4-7,1630,6
202001010207,馬連,4-7,1500,7
202001010207,ワイド,4-7,560,7
202001010207,ワイド,4-9,240,2
202001010207,ワイド,7-9,1980,27
202001010207,馬単,4→7,1750,8
202001010207,三連複,4-7-9,3130,17
202001010207,三連単,4→7→9,9520,39
202001010208,単勝,3,2290,6
202001010208,複勝,3,280,6
202001010208,複勝,4,160,4
202001010208,複勝,6,130,1
202001010208,馬連,3-4,4890,13
202001010208,ワイド,3-4,1240,14
202001010208,ワイド,3-6,770,10
202001010208,ワイド,4-6,330,5
202001010208,馬単,3→4,14220,33
202001010208,三連複,3-4-6,3830,15
202001010208,三連単,3→4→6,43730,120
202001010209,単勝,7,170,1
202001010209,複勝,7,110,1
202001010209,複勝,1,150,2
202001010209,複勝,2,660,10
202001010209,枠連,1-7,400,2
202001010209,馬連,1-7,400,1
202001010209,ワイド,1-7,210,1
202001010209,ワイド,2-7,1040,13
202001010209,ワイド,1-2,2050,24
202001010209,馬単,7→1,500,1
202001010209,三連複,1-2-7,3180,11
202001010209,三連単,7→1→2,7920,23
202001010210,単勝,6,820,5
202001010210,複勝,6,270,5
202001010210,複勝,13,190,1
202001010210,枠連,4-5,1650,7
202001010210,馬連,5-6,3150,15
202001010210,ワイド,5-6,1040,17
202001010210,ワイド,6-13,970,12
202001010210,ワイド,5-13,890,9
202001010210,馬単,6→5,6880,39
202001010210,三連複,5-6-13,5180,12
202001010210,三連単,6→5→13,37700,142
202001010211,単勝,9,850,4
202001010211,複勝,9,260,5
202001010211,複勝,7,340,7
202001010211,複勝,2,210,2
202001010211,枠連,5-6,1180,4
