,0,1,2,3
202201010101,単勝,1,120,1
202201010101,複勝,1,100,1
202201010101,複勝,3,210,3
202201010101,馬連,1-3,520,2
202201010101,ワイド,1-3,140,2
202201010101,ワイド,1-5,110,1
202201010101,ワイド,3-5,190,4
202201010101,馬単,1→3,640,2
202201010101,三連複,1-3-5,200,1
202201010101,三連単,1→3→5,980,3
202201010102,単勝,3,770,5
202201010102,複勝,3,200,5
202201010102,複勝,8,180,4
202201010102,複勝,4,140,1
202201010102,枠連,3-7,1720,9
202201010102,馬連,3-8,2470,12
202201010102,ワイド,3-8,630,8
202201010102,ワイド,3-4,680,12
202201010102,ワイド,4-8,490,6
202201010102,馬単,3→8,4630,21
202201010102,三連複,3-4-8,3170,13
202201010102,三連単,3→8→4,25450,110
202201010103,単勝,12,250,2
202201010103,複勝,12,110,1
202201010103,複勝,1,410,5
202201010103,複勝,4,2620,11
202201010103,枠連,1-7,2610,9
202201010103,馬連,1-12,2600,9
202201010103,ワイド,1-12,960,11
202201010103,ワイド,4-12,5790,36
202201010103,ワイド,1-4,22340,60
202201010103,馬単,12→1,2750,8
202201010103,三連複,1-4-12,92750,108
202201010103,三連単,12→1→4,254090,403
202201010104,単勝,11,3650,10
202201010104,複勝,11,600,10
202201010104,複勝,4,150,1
202201010104,複勝,16,220,4
202201010104,枠連,2-6,750,2
202201010104,馬連,4-11,6220,21
202201010104,ワイド,4-11,1680,21
202201010104,ワイド,11-16,3650,40
202201010104,ワイド,4-16,480,3
202201010104,馬単,11→4,19530,63
202201010104,三連複,4-11-16,14140,49
202201010104,三連単,11→4→16,121530,406
202201010105,単勝,8,1090,3
202201010105,複勝,8,330,3
202201010105,複勝,4,160,2
202201010105,複勝,12,780,11
202201010105,枠連,3-5,660,2
202201010105,馬連,4-8,1950,6
202201010105,ワイド,4-8,750,6
202201010105,ワイド,8-12,2210,24
202201010105,ワイド,4-12,1860,20
202201010105,馬単,8→4,5330,17
202201010105,三連複,4-8-12,11680,39
202201010105,三連単,8→4→12,50910,150
202201010106,単勝,8,600,2
202201010106,複勝,8,200,2
202201010106,複勝,11,640,9
202201010106,複勝,14,240,5
202201010106,枠連,5-7,5040,19
202201010106,馬連,8-11,8560,29
202201010106,ワイド,8-11,2190,26
202201010106,ワイド,8-14,730,7
202201010106,ワイド,11-14,2470,30
202201010106,馬単,8→11,12100,43
202201010106,三連複,8-11-14,15700,55
202201010106,三連単,8→11→14,105230,354
202201010107,単勝,8,470,2
202201010107,複勝,8,150,2
202201010107,複勝,4,110,1
202201010107,複勝,2,460,7
202201010107,枠連,4-7,550,2
202201010107,馬連,4-8,520,1
202201010107,ワイド,4-8,230,1
202201010107,ワイド,2-8,1700,18
202201010107,ワイド,2-4,890,14
202201010107,馬単,8→4,1260,4
202201010107,三連複,2-4-8,3490,14
202201010107,三連単,8→4→2,12500,47
202201010108,単勝,1,200,1
202201010108,複勝,1,140,1
202201010108,複勝,2,410,6
202201010108,複勝,7,560,9
202201010108,枠連,1-2,1620,6
202201010108,馬連,1-2,1930,5
202201010108,ワイド,1-2,820,6
202201010108,ワイド,1-7,1500,18
202201010108,ワイド,2-7,4890,44
202201010108,馬単,1→2,2520,6
202201010108,三連複,1-2-7,14420,43
202201010108,三連単,1→2→7,39750,121
202201010109,単勝,7,300,1
202201010109,複勝,7,150,1
202201010109,複勝,5,1570,8
202201010109,複勝,4,200,5
202201010109,馬連,5-7,18080,22
202201010109,ワイド,5-7,3980,23
202201010109,ワイド,4-7,320,2
202201010109,ワイド,4-5,5110,25
202201010109,馬単,7→5,22520,43
202201010109,三連複,4-5-7,21400,40
202201010109,三連単,7→5→4,124940,228
202201010110,複勝,7,140,2
202201010110,複勝,2,170,4
202201010110,複勝,8,140,1
202201010110,枠連,2-6,930,4
202201010110,馬連,2-7,990,3
202201010110,ワイド,2-7,370,3
202201010110,ワイド,7-8,330,2
202201010110,ワイド,2-8,530,8
202201010110,馬単,7→2,1720,4
202201010110,三連複,2-7-8,1700,3
202201010110,三連単,7→2→8,7770,10
202201010111,単勝,15,7450,11
202201010111,複勝,15,990,11
202201010111,複勝,3,140,1
202201010111,複勝,1,470,8
202201010111,枠連,2-8,3150,10
202201010111,馬連,3-15,10470,32
202201010111,ワイド,3-15,2730,29
202201010111,ワイド,1-15,10580,71
202201010111,ワイド,1-3,950,10
202201010111,馬単,15→3,36440,85
202201010111,三連複,1-3-15,37690,104
202201010111,三連単,15→3→1,546490,977
202201010112,単勝,8,290,1
202201010112,複勝,2,140,1
202201010112,複勝,9,350,7
202201010112,枠連,2-7,460,1
202201010112,馬連,2-8,520,1
202201010112,ワイド,2-8,280,1
202201010112,ワイド,8-9,990,13
202201010112,ワイド,2-9,910,11
202201010112,馬単,8→2,950,1
202201010112,三連複,2-8-9,2680,7
202201010112,三連単,8→2→9,9860,31
202201010201,単勝,5,520,2
202201010201,複勝,5,140,3
202201010201,複勝,7,130,2
202201010201,複勝,8,110,1
202201010201,枠連,5-6,1050,4
202201010201,馬連,5-7,1570,6
202201010201,ワイド,5-7,440,5
202201010201,ワイド,5-8,240,1
202201010201,ワイド,7-8,270,2
202201010201,馬単,5→7,2860,9
