,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202004010311,1,6,9,アンドラステ,牝4,55.0,岩田望来,0:1:47.5,,2.6,1.0,466,[西] 中内田充,芝,1800,雨,良,2020年05月16日,3勝クラス,2016104349,01174,9-8,33.5
202004010311,2,2,2,ナルハヤ,牝6,55.0,藤田菜七,0:1:47.6,3/4,24.1,10.0,504,[西] 梅田智之,芝,1800,雨,良,2020年05月16日,3勝クラス,2014101505,01164,1-1,34.2
202004010311,3,4,6,シャンティローザ,牝6,55.0,斎藤新,0:1:47.8,1.1/2,19.6,9.0,488,[西] 松永幹夫,芝,1800,雨,良,2020年05月16日,3勝クラス,2014105846,01178,10-10,33.6
202004010311,4,1,1,ダンサール,牝5,55.0,団野大成,0:1:47.9,クビ,25.6,11.0,526,[西] 須貝尚介,芝,1800,雨,良,2020年05月16日,3勝クラス,2015104925,01180,3-3,34.3
202004010311,5,5,8,リンディーホップ,牝5,55.0,横山武史,0:1:48.2,1.3/4,7.0,2.0,474,[東] 金成貴史,芝,1800,雨,良,2020年05月16日,3勝クラス,2015104610,01170,6-7,34.2
202004010311,6,3,4,フィニフティ,牝5,55.0,西村淳也,0:1:48.2,アタマ,11.9,5.0,450,[西] 藤原英昭,芝,1800,雨,良,2020年05月16日,3勝クラス,2015104779,01171,3-5,34.4
202004010311,7,4,5,プレミオテーラー,牝8,55.0,柴田大知,0:1:48.3,1/2,12.4,6.0,488,[西] 河内洋,芝,1800,雨,良,2020年05月16日,3勝クラス,2012103376,01009,2-2,34.8
202004010311,8,7,11,モアナアネラ,牝4,55.0,菱田裕二,0:1:48.3,ハナ,14.5,7.0,428,[西] 石坂正,芝,1800,雨,良,2020年05月16日,3勝クラス,2016104776,01144,10-10,34.1
202004010311,9,8,14,パルクデラモール,牝5,55.0,菅原明良,0:1:48.5,1.1/2,26.1,12.0,470,[東] 鹿戸雄一,芝,1800,雨,良,2020年05月16日,3勝クラス,2015104159,01179,14-14,33.9
202004010311,10,8,13,サヴォワールエメ,牝4,55.0,吉田隼人,0:1:48.6,クビ,15.9,8.0,454,[西] 友道康夫,芝,1800,雨,良,2020年05月16日,3勝クラス,2016105136,01095,6-5,34.8
202004010311,11,5,7,チャチャチャ,牝4,55.0,勝浦正樹,0:1:48.6,クビ,88.2,14.0,444,[西] 松田国英,芝,1800,雨,良,2020年05月16日,3勝クラス,2016110015,01025,8-8,34.5
202004010311,12,3,3,マルシュロレーヌ,牝4,55.0,中谷雄太,0:1:48.7,クビ,9.4,4.0,458,[西] 矢作芳人,芝,1800,雨,良,2020年05月16日,3勝クラス,2016104426,01038,13-13,34.4
202004010311,13,6,10,ショウナンバビアナ,牝4,55.0,丸山元気,0:1:48.9,1.1/2,8.4,3.0,468,[東] 上原博之,芝,1800,雨,良,2020年05月16日,3勝クラス,2016103064,01127,12-10,34.6
202004010311,14,7,12,ヤマカツグレース,牝6,55.0,丹内祐次,0:1:49.4,3,44.4,13.0,470,[西] 池添兼雄,芝,1800,雨,良,2020年05月16日,3勝クラス,2014104351,01091,3-3,35.8
