,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202004040312,1,8,12,ラキャラントシス,牝3,53.0,藤田菜七,0:1:35.4,,14.2,7.0,474,[東] 鈴木伸尋,芝,1600,曇,良,2020年10月17日,1勝クラス,2017104345,01164,4-4,33.6
202004040312,2,5,5,セイイーグル,セ6,57.0,吉田隼人,0:1:35.4,クビ,13.0,6.0,442,[西] 石坂正,芝,1600,曇,良,2020年10月17日,1勝クラス,2014105582,01095,4-4,33.6
202004040312,3,3,3,エアロロノア,牡3,55.0,鮫島克駿,0:1:35.5,クビ,4.7,2.0,500,[西] 笹田和秀,芝,1600,曇,良,2020年10月17日,1勝クラス,2017104685,01157,12-12,33.0
202004040312,4,2,2,ショコラブリアン,牝3,53.0,黛弘人,0:1:35.6,3/4,3.5,1.0,524,[東] 尾関知人,芝,1600,曇,良,2020年10月17日,1勝クラス,2017105267,01109,1-1,34.1
202004040312,5,6,7,ザスリーサーティ,牡5,57.0,菅原明良,0:1:35.7,1/2,26.7,9.0,470,[東] 尾形和幸,芝,1600,曇,良,2020年10月17日,1勝クラス,2015105440,01179,7-8,33.6
202004040312,6,8,11,ジーナスイート,牝5,55.0,横山武史,0:1:35.7,ハナ,5.1,4.0,446,[東] 青木孝文,芝,1600,曇,良,2020年10月17日,1勝クラス,2015104890,01170,2-2,34.1
202004040312,7,7,9,ダノンフォーチュン,牡5,57.0,斎藤新,0:1:35.8,3/4,9.5,5.0,524,[西] 大久保龍,芝,1600,曇,良,2020年10月17日,1勝クラス,2015101391,01178,9-9,33.5
202004040312,8,6,8,グレンフィナン,セ5,57.0,柴田善臣,0:1:35.8,ハナ,74.3,10.0,490,[東] 鹿戸雄一,芝,1600,曇,良,2020年10月17日,1勝クラス,2015104528,00641,10-10,33.4
202004040312,9,7,10,リーディングパート,牝3,53.0,岩田望来,0:1:36.0,1.1/4,5.0,3.0,424,[東] 矢野英一,芝,1600,曇,良,2020年10月17日,1勝クラス,2017105410,01174,6-7,34.0
202004040312,10,5,6,アックアアルタ,牝4,55.0,西村淳也,0:1:36.3,1.3/4,101.5,11.0,470,[西] 清水久詞,芝,1600,曇,良,2020年10月17日,1勝クラス,2016104694,01171,7-4,34.5
202004040312,11,1,1,スズカキング,牡3,55.0,菱田裕二,0:1:36.7,2.1/2,19.8,8.0,458,[西] 橋田満,芝,1600,曇,良,2020年10月17日,1勝クラス,2017105614,01144,10-10,34.2
202004040312,12,4,4,フェルカド,牡3,55.0,川又賢治,0:1:36.9,1.1/4,240.2,12.0,464,[西] 角田晃一,芝,1600,曇,良,2020年10月17日,1勝クラス,2017104967,01166,2-2,35.3
