,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202004010506,1,3,5,プティシュシュ,牝3,53.0,団野大成,0:1:35.6,,2.2,1.0,440,[西] 佐々木晶,芝,1600,晴,良,2020年05月23日,未勝利,2017104119,01180,1-1,34.6
202004010506,2,8,15,フォワードアゲン,セ3,56.0,柴田善臣,0:1:35.7,1/2,7.2,4.0,418,[東] 中野栄治,芝,1600,晴,良,2020年05月23日,未勝利,2017102537,00641,3-3,34.1
202004010506,3,4,7,スーパーフライヤー,牡3,56.0,吉田隼人,0:1:35.7,アタマ,3.7,2.0,496,[西] 上村洋行,芝,1600,晴,良,2020年05月23日,未勝利,2017103568,01095,4-4,34.0
202004010506,4,5,10,ハワーマハル,牝3,54.0,西田雄一,0:1:35.8,1/2,86.3,11.0,454,[東] 南田美知,芝,1600,晴,良,2020年05月23日,未勝利,2017104264,01004,5-5,33.8
202004010506,5,2,4,ガリレイ,牡3,56.0,鮫島克駿,0:1:35.9,1/2,6.6,3.0,500,[西] 高橋亮,芝,1600,晴,良,2020年05月23日,未勝利,2017102809,01157,9-9,33.5
202004010506,6,3,6,ショウナンワンガン,牡3,53.0,小林凌大,0:1:36.1,1.1/4,79.2,10.0,470,[西] 西園正都,芝,1600,晴,良,2020年05月23日,未勝利,2017105659,01177,6-5,34.1
202004010506,7,6,12,サフランハーモニー,牝3,54.0,秋山真一,0:1:36.4,2,15.4,5.0,452,[東] 田中博康,芝,1600,晴,良,2020年05月23日,未勝利,2017103081,01019,8-7,34.2
202004010506,8,5,9,フラテナ,牝3,54.0,丸田恭介,0:1:36.5,1/2,17.3,6.0,466,[東] 奥村武,芝,1600,晴,良,2020年05月23日,未勝利,2017102973,01117,11-11,33.9
202004010506,9,6,11,ララロトリー,セ3,56.0,大庭和弥,0:1:36.6,3/4,249.9,14.0,484,[東] 粕谷昌央,芝,1600,晴,良,2020年05月23日,未勝利,2017103108,01061,9-10,34.0
202004010506,10,7,13,サンライズスマイル,牡3,56.0,蛯名正義,0:1:36.7,クビ,129.8,12.0,482,[西] 牧浦充徳,芝,1600,晴,良,2020年05月23日,未勝利,2017100413,00663,2-2,35.3
202004010506,11,7,14,ワークアウト,牝3,54.0,横山和生,0:1:36.8,1/2,25.7,7.0,470,[西] 昆貢,芝,1600,晴,良,2020年05月23日,未勝利,2017109008,01140,16-16,33.2
202004010506,12,8,16,シンゼンビクトリー,牡3,56.0,中井裕二,0:1:37.0,1.1/4,361.8,16.0,464,[西] 飯田祐史,芝,1600,晴,良,2020年05月23日,未勝利,2017105869,01141,6-7,34.5
202004010506,13,2,3,ビップシンドウ,牝3,51.0,亀田温心,0:1:37.0,ハナ,36.2,8.0,448,[西] 清水久詞,芝,1600,晴,良,2020年05月23日,未勝利,2017102619,01176,12-14,34.2
202004010506,14,1,2,メイショウコホク,牡3,56.0,中谷雄太,0:1:37.1,クビ,55.5,9.0,510,[西] 藤岡健一,芝,1600,晴,良,2020年05月23日,未勝利,2017106373,01038,12-12,34.5
202004010506,15,4,8,トリッキーカフェ,牡3,55.0,菊沢一樹,0:1:37.2,1/2,305.8,15.0,440,[東] 和田勇介,芝,1600,晴,良,2020年05月23日,未勝利,2017106398,01161,15-15,34.1
202004010506,16,1,1,ユイノリオン,牡3,54.0,菅原明良,0:1:37.6,2.1/2,211.5,13.0,444,[東] 尾関知人,芝,1600,晴,良,2020年05月23日,未勝利,2017101762,01179,14-12,34.8
