,式別,馬番,配当,人気
0,単勝,2,240,1
1,複勝,2,110,1
2,複勝,14,250,5
3,複勝,4,190,3
4,枠連,2-8,1580,6
5,馬連,2-14,1240,5
6,ワイド,2-14,500,5
7,ワイド,2-4,330,3
8,ワイド,4-14,1520,15
9,馬単,2→14,2620,10
10,3連複,2-4-14,3880,12
11,3連単,2→14→4,18620,57
