,式別,馬番,配当,人気
0,単勝,9,260,1
1,複勝,9,130,1
2,複勝,2,170,3
3,複勝,7,260,5
4,枠連,2-6,780,2
5,馬連,2-9,860,2
6,ワイド,2-9,330,2
7,ワイド,7-9,480,3
8,ワイド,2-7,850,10
9,馬単,9→2,1570,3
10,3連複,2-7-9,1960,4
11,3連単,9→2→7,8400,9
