,式別,馬番,配当,人気
0,単勝,14,540,3
1,複勝,14,270,4
2,複勝,8,720,8
3,複勝,2,700,7
4,枠連,5-8,3660,12
5,馬連,8-14,11740,30
6,ワイド,8-14,3170,31
7,ワイド,2-14,1910,21
8,ワイド,2-8,7320,56
9,馬単,14→8,15210,44
10,3連複,2-8-14,72750,139
11,3連単,14→8→2,344820,658
