,式別,馬番,配当,人気
0,単勝,13,510,3
1,複勝,13,170,3
2,複勝,6,240,4
3,複勝,3,150,2
4,枠連,4-7,490,2
5,馬連,6-13,2570,9
6,ワイド,6-13,750,9
7,ワイド,3-13,370,3
8,ワイド,3-6,760,7
9,馬単,13→6,3640,13
10,3連複,3-6-13,2730,8
11,3連単,13→6→3,14920,43
