,式別,馬番,配当,人気
0,単勝,16,190,1
1,複勝,16,120,1
2,複勝,14,140,2
3,複勝,11,290,5
4,枠連,7-8,360,1
5,馬連,14-16,450,1
6,ワイド,14-16,220,1
7,ワイド,11-16,640,5
8,ワイド,11-14,990,12
9,馬単,16→14,700,1
10,3連複,11-14-16,2380,4
11,3連単,16→14→11,6780,7
