,式別,馬番,配当,人気
0,単勝,8,300,2
1,複勝,8,130,2
2,複勝,7,120,1
3,複勝,2,240,6
4,枠連,7-7,350,1
5,馬連,7-8,370,1
6,ワイド,7-8,190,1
7,ワイド,2-8,590,9
8,ワイド,2-7,460,6
9,馬単,8→7,750,2
10,3連複,2-7-8,1020,3
11,3連単,8→7→2,4630,13
