,式別,馬番,配当,人気
0,単勝,2,720,4
1,複勝,2,210,4
2,複勝,6,780,10
3,複勝,3,150,1
4,枠連,2-5,7240,27
5,馬連,2-6,15150,35
6,ワイド,2-6,3810,38
7,ワイド,2-3,410,3
8,ワイド,3-6,1860,28
9,馬単,2→6,26370,62
10,3連複,2-3-6,13640,47
11,3連単,2→6→3,112570,328
