,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ブラストビート,牡3,57.0,秋山稔,浜田,518(+4),栗東,2023106017,1181,アメリカンペイトリオット,コテキタイ,サウスヴィグラス,0.3149636762514032,7,0.0094311799027977,15,,11,42.5,45.4,42.1,15
1,1,2,キングズテイル,牡3,57.0,小沢,岡田,486(+4),栗東,2023105124,1185,リオンディーズ,スマートオランプ,キングズベスト,-0.0439272402297677,11,-0.0045726832727727,4,,4,53.3,54.9,50.2,7
2,2,3,ヴィエントデコラ,牡3,57.0,岩田望,寺島,456(0),栗東,2023103677,1174,ルヴァンスレーヴ,イッツオンリーアクティングダッド,Giant's Causeway,-0.6222268514591297,13,-0.0271378368006036,5,,5,52.8,48.2,54.4,4
3,2,4,カイキアス,牡3,57.0,国分優,松永幹,498(-2),栗東,2023106882,1125,サトノダイヤモンド,イースト,Frankel,-0.146912723852655,12,-0.0085911595158194,13,,12,42.6,44.9,42.0,16
4,3,5,サンライズアーサー,牡3,57.0,川田,前川,502(+10),栗東,2023106547,1088,ヴァンゴッホ,カリブメーカー,エンパイアメーカー,0.3149636762514032,7,0.0094311799027977,3,,8,55.3,46.4,56.9,3
5,3,6,イーグルチョイス,牡3,54.0,▲森田,千田,516(-4),栗東,2023102672,1222,ダノンスマッシュ,ナスケンアイリス,フレンチデピュティ,0.3149636762514032,7,0.0094311799027977,14,,13,42.5,43.9,42.1,14
6,4,7,サヴォアフェール,牡3,57.0,松山,杉山晴,496(-4),栗東,2023105645,1126,エピファネイア,ナニアヒアヒ,キングカメハメハ,1.4030084959534892,3,0.0518865056975803,2,,3,61.7,56.2,58.5,2
7,4,8,ロードステラート,牡3,57.0,ルメール,武英,494(-6),栗東,2023105838,5339,キタサンブラック,ブリュネット,ダイワメジャー,0.3149636762514032,7,0.0094311799027977,6,,10,50.7,45.7,52.1,6
8,5,9,ウシワカマル,牡3,55.0,△柴田裕,安達,458(0),栗東,2023105459,1212,マテラスカイ,カマクラ,シンボリクリスエス,0.3149636762514032,7,0.0094311799027977,16,,16,42.4,43.3,42.1,13
9,5,10,ブラックコーラル,牡3,57.0,吉村,清水久,526(+4),栗東,2023106838,1216,キタサンブラック,アドマイヤマリン,クロフネ,1.4030084959534892,3,0.0518865056975803,1,,1,80.9,82.5,81.0,1
10,6,11,サンライズマシュー,牡3,57.0,西村淳,牧浦,462(0),栗東,2023100931,1171,キセキ,シルバーメール,ネオユニヴァース,0.3149636762514032,7,0.0094311799027977,9,,14,46.4,43.8,48.2,8
11,6,12,ニシノエビガタメ,牡3,57.0,池添,吉村,458(+6),栗東,2023106271,1032,シルバーステート,タッチオブピンク,Heliostatic,1.466440996321132,2,0.0543616311890314,12,,6,42.6,47.8,42.1,12
12,7,13,テーオータウンズ,牡3,57.0,高杉,藤岡,500(-4),栗東,2023102844,1213,アジアエクスプレス,グーテデロワ,スペシャルウィーク,2.085889569260834,1,0.0785324102792429,11,,15,43.4,43.6,42.8,11
13,7,14,アイルトン,牡3,57.0,団野,佐々木,502(-4),栗東,2023102920,1180,ダノンスマッシュ,ダノングラシアス,マンハッタンカフェ,-1.7879877581926125,16,-0.0726256312351588,7,,2,49.5,60.3,52.3,5
14,8,15,ピコオーバル,牡3,57.0,菱田,秋山,488(-12),栗東,2023102006,1144,シャンハイボビー,ベストファッション,ダンスインザダーク,-0.9237004769026708,14,-0.0389012869406854,8,,9,47.5,46.0,47.9,9
15,8,16,スマートグロワール,牡3,57.0,北村友,畑端,526(-2),栗東,2023102752,1102,デクラレーションオブウォー,アンフィデルマール,エンパイアメーカー,-0.9237004769026708,14,-0.0389012869406854,10,,7,45.9,47.2,45.3,10
