,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ガルディエンヌ,牝3,55.0,北村友,高橋亮,470(-6),栗東,2023106926,1102,ドレフォン,エリティエール,ディープインパクト,0.2865631211246352,8,-0.4082364806420757,7,,13,48.7,43.4,49.8,8
1,1,2,ゼルダ,牝3,55.0,松山弘平,鈴木孝,468(-6),栗東,2023103232,1126,モズアスコット,アガサ,マンハッタンカフェ,1.092429532746206,4,0.0506749857941777,2,,5,59.2,51.9,58.1,3
2,2,3,ココアプローズ,牝3,52.0,▲和田陽,羽月,460(+8),栗東,2023105745,1223,タイセイレジェンド,ビターココア,トーセンホマレボシ,0.43253045133188,6,-0.3251134212972872,12,,11,42.1,44.9,41.9,11
3,2,4,シャンドラテ,牝3,52.0,▲橋木,高橋康,434(-6),栗東,2023101082,1215,シャンハイボビー,トーホウシンバル,ステイゴールド,0.4188694990604129,7,-0.3328928342985064,15,,9,41.9,47.0,41.9,13
4,3,5,ハンザキ,牝3,55.0,秋山稔,高橋忠,446(0),栗東,2023101004,1181,ハクサンムーン,ミッキーアップル,クロフネ,0.0355071207223596,9,-0.5512036965983748,8,,2,48.5,58.4,52.6,5
5,3,6,モチモチチャン,牝3,55.0,吉村,西村,466(-10),栗東,2023104925,1216,デクラレーションオブウォー,エオスモン,ジャスタウェイ,-0.790018043927227,14,-1.0213101043428798,11,,14,42.1,43.0,41.8,16
6,4,7,アゲンストオッズ,牝3,55.0,川田,大久保,428(+2),栗東,2023102443,1088,キタサンブラック,ワンスインナムーン,アドマイヤムーン,1.3781861088350558,3,0.2134029112736153,1,,8,80.0,48.6,60.3,2
7,4,8,ピコラディアント,牝3,53.0,△柴田裕,秋山,460(-8),栗東,2023106090,1212,エピファネイア,ジュエルメーカー,エンパイアメーカー,-0.4183739671988697,12,-0.8096723864975953,16,,15,41.8,42.3,41.9,14
8,5,9,アンジュラフィーユ,牝3,55.0,鮫島駿,藤野,430(-4),栗東,2023101077,1157,ミッキーアイル,セトノミッシー,ゴールドアリュール,-1.1419865283876924,15,-1.221743291548289,6,,3,52.9,53.9,50.5,7
9,5,10,マルモリキャスター,牝3,55.0,田口,大橋,488(+6),栗東,2023104839,1208,ビッグアーサー,ミヤビキャッスル,マンハッタンカフェ,-0.6711894076115501,13,-0.9536415392310542,5,,7,53.5,49.0,51.7,6
10,6,11,フェスティヴドレス,牝3,55.0,岩田望,岡田,462(+8),栗東,2023101113,1174,パイロ,エンジェヌー,コマンズ,1.9553048813090728,1,0.5420509581018926,3,,1,57.5,83.1,78.8,1
11,6,12,ピレシー,牝3,55.0,城戸,宮地,462(-18),栗東,2023104304,1147,ダノンスマッシュ,パッシフローラ,ディープインパクト,-1.3754374761576564,16,-1.3546850735075011,13,,16,42.0,42.2,41.9,15
12,7,13,アスターエポワス,牝3,55.0,古川吉,河嶋,472(+8),栗東,2023101047,1015,カフジテイク,アスターベルデ,ハービンジャー,1.7708902161632205,2,0.4370335467866092,4,,4,54.8,52.9,56.8,4
13,7,14,シュネープリンセス,牝3,52.0,▲森田,緒方,456(0),栗東,2023104483,1222,ジョーカプチーノ,アルヒミスト,アイルハヴアナザー,-0.4105488836522374,11,-0.805216287430077,14,,10,42.0,45.5,41.9,12
14,8,15,ナムラソラン,牝3,55.0,小沢,羽月,434(-2),栗東,2023106222,1185,ミスチヴィアスアレックス,ナムラマミー,ディープインパクト,-0.0770804573769525,10,-0.6153182071710332,9,,12,46.9,43.8,45.5,9
15,8,16,アンティスマ,牝3,55.0,太宰,石橋,490(-10),栗東,2023100989,1037,ベンバトル,オースミハナチャン,ハーツクライ,0.95646204351015,5,-0.0267535296187157,10,,6,46.0,49.9,44.8,10
