,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ファインサマーデイ,牡3,57.0,菅原明,高柳瑞,454(-4),美浦,2023101169,1179,ファインニードル,ミッドサマーハウス,ハーツクライ,0.7559505238502732,6,0.0261254106283181,6,,9,47.6,46.3,47.7,5
1,2,2,ヒシアイラ,牡3,57.0,荻野極,池江,464(+6),栗東,2023100545,1160,モーリス,ジングルベルロック,ロックオブジブラルタル,1.2490679447161397,4,0.31839207700118,1,,5,78.5,46.6,58.9,2
2,3,3,ガラベイヤ,牝3,55.0,丸山,加藤士,428(+2),美浦,2023107279,1127,アルアイン,モルジアナ,Dubawi,1.790416011654567,1,0.6392446532368189,4,,1,48.2,79.9,76.1,1
3,4,4,サムハラ,牡3,54.0,▲石田,新開,442(-6),美浦,2023104521,1203,サートゥルナーリア,ラブローレル,ブライアンズタイム,-0.5748438168682707,9,-0.7626255219725341,7,,3,46.6,49.2,46.5,7
4,5,5,コパノトーマス,牡3,57.0,原,青木,482(0),美浦,2023103037,1184,タニノフランケル,ラブミーブルー,サウスヴィグラス,0.0135197250019407,8,-0.4139072578808033,9,,7,45.0,46.6,43.2,9
5,6,6,ミスターバッドガイ,牡3,57.0,横山琉,中尾,502(0),栗東,2023102872,1192,ストロングリターン,ディランディラン,サクラプレジデント,1.4674294410477613,2,0.4478131517727255,8,,10,45.9,46.0,46.6,6
6,6,7,シャルトル,牡3,57.0,三浦,栗田,450(0),美浦,2023100177,1122,コントレイル,カーレッサ,Uncle Mo,1.3606718995551244,3,0.384538829183537,2,,6,55.3,46.6,52.6,3
7,7,8,ベアアッコチャン,牝3,55.0,大野,杉浦,472(-6),美浦,2023101039,1096,フォーウィールドライブ,ゴールドオーク,エイシンフラッシュ,0.1151277824256624,7,-0.3536849924258352,10,,8,43.4,46.4,41.7,10
8,7,9,ロンドンオービタル,牝3,55.0,横山武,岩戸,442(0),美浦,2023103032,1170,タワーオブロンドン,マリナーズコンパス,ディープインパクト,1.022869491400893,5,0.1843261018566366,5,,4,47.8,46.9,49.4,4
9,8,10,ヤマメライズ,牡3,57.0,戸崎圭,田島,422(-6),美浦,2023105128,5386,サートゥルナーリア,ヴァルドワーズ,ダノンシャンティ,-1.6155901704856492,11,-1.379467382431165,3,,11,48.2,45.8,45.7,8
10,8,11,コックオーヴァン,牝3,55.0,松岡,伊藤伸,452(-2),美浦,2023106405,1085,ウインブライト,コスモミール,ヘクタープロテクター,-1.3364783143863896,10,-1.2140400657810362,11,,2,43.3,49.6,41.6,11
