,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,アドミラルシップ,牡5,58.0,横山武,相沢,476(+6),美浦,2021102708,01170,ゴールドシップ,ヴィーヴァブーケ,キングカメハメハ,-0.6906661859906016,5
1,2,2,ヴァーナリー,牝4,56.0,岩田望,浅利,436(-4),美浦,2022104977,01174,キタサンブラック,ピュアブリーゼ,Monsun,-1.4800009929985694,9
2,2,3,ドルビナ,牡4,58.0,木幡巧,杉浦,464(+4),美浦,2022103394,01162,ミッキーグローリー,オヒナサマ,カジノドライヴ,-1.5649896588057721,10
3,3,4,ペプロス,牝4,56.0,松山,矢野,474(+4),美浦,2022100106,01126,サートゥルナーリア,サラファン,アグネスタキオン,-0.9737415768292814,8
4,3,5,ディープキング,牡9,58.0,丹内,田村,476(0),美浦,2017104815,01091,ディープインパクト,ダリシア,Acatenango,-1.9562806388699554,14
5,4,6,ゴガツノアマノガワ,牡4,58.0,石橋脩,清水英,458(-2),美浦,2022100922,01077,ガルボ,アドリアーネ,アグネスデジタル,-0.8297602936744656,7
6,4,7,ヒラボクヒーロー,牡5,58.0,松岡,平岩,490(+6),美浦,2021103004,01085,モーリス,ヒラボクキャロル,ダンスインザダーク,-1.6205780017802365,12
7,5,8,エデルクローネ,牡4,58.0,レーン,手塚久,486(+8),美浦,2022104774,05585,フィエールマン,コロナシオン,キングカメハメハ,-0.40971257961875784,3
8,5,9,ホウオウペトリュス,牝5,56.0,川田,須貝,456(0),栗東,2021105694,01088,スワーヴリチャード,パシオンルージュ,ボストンハーバー,-0.7291275876398335,6
9,6,10,バズアップビート,セ4,58.0,西村淳,武幸,492(-12),栗東,2022104973,01171,エピファネイア,ビートマッチ,ルーラーシップ,0.1533456159840893,1
10,6,11,ウインファヴォリ,セ4,58.0,原田和,松尾,480(-4),美浦,2022106218,01143,リオンディーズ,ウインファビラス,ステイゴールド,-0.41890687403699106,4
11,7,12,レリッシュ,牝5,52.0,★谷原,天間,484(-6),美浦,2021101385,01219,コパノリッキー,カクシアジ,スウェプトオーヴァーボード,-1.8677138367742203,13
12,7,13,クモヒトツナイ,牡4,58.0,原,加藤和,486(+6),美浦,2022101498,01184,アルアイン,ブラーノ,キングカメハメハ,-1.9617280782870716,15
13,8,14,カポレイラ,牝4,56.0,吉田豊,中舘,440(-4),美浦,2022106593,00733,アドマイヤマーズ,プリティカポレイ,クロフネ,-0.34941254672381133,2
14,8,15,リケアキャンディ,牝4,56.0,菅原隆,蛯名利,454(+8),美浦,2022100765,01129,ディーマジェスティ,タッキーナ,アグネスタキオン,-1.587757499353222,11
