,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父
0,1,1,バラードインミラノ,牡6,60.0,上野,小野,美浦,2018110112,01087,ダノンバラード ,Epica ,Excellent Art 
1,2,2,ゴールドブリーズ,牡6,60.0,石神深,深山,美浦,2018102196,01059,トゥザワールド ,ゴールドジャパン ,スターリングローズ 
2,3,3,ヒカルエリザベス,牝3,56.0,伴,的場,美浦,2021104487,01149,ニシケンモノノフ ,マヤノヴァイオラ ,エンパイアメーカー Empire Maker(米) 
3,4,4,サニーオーシャン,セ6,60.0,草野,杉浦,美浦,2018103296,01113,ゼンノロブロイ ,ヨドノグレイス ,バゴ Bago(仏) 
4,5,5,エンジェルラウンド,牝4,58.0,五十嵐,新開,美浦,2020103269,01069,ミッキーアイル ,エクレールアンジュ ,ゼンノロブロイ 
5,6,6,シュハリ,牡4,60.0,大江圭,粕谷,美浦,2020105031,01120,カレンブラックヒル ,キシャリ Kishari(仏) ,Kris 
