,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,レッツゴーヒカリ,牡3,56.0,江田照,本間,美浦,2021109116,00689,ワールドエース ,ボンニデー ,キングカメハメハ ,-1.3594934661121718,4
1,1,2,フィルムスコア,牝6,56.0,秋山稔,平田,栗東,2018103063,01181,ルーラーシップ ,ロンド ,ロックオブジブラルタル ,-2.5874499702261855,11
2,2,3,アランヴェリテ,セ5,55.0,▲柴田裕,中竹,栗東,2019100667,01212,キズナ ,ルミエールヴェリテ ,Cozzene ,-0.20841131054473186,1
3,2,4,フォルテフィオーレ,牡3,56.0,荻野極,上原佑,美浦,2021100165,01160,ドゥラメンテ ,ベルフィオーレ ,ディープインパクト ,-2.0708172792314845,7
4,3,5,レッセパッセ,牝3,54.0,丹内,西園翔,栗東,2021106826,01091,ダノンバラード ,マイネリベルタス ,コンデュイット Conduit(愛) ,-0.34414027579992623,2
5,3,6,パーセルペーパー,牡3,56.0,柴田大,和田雄,美浦,2021106840,01009,ロージズインメイ Roses in May(米) ,ビジュティエ ,オルフェーヴル ,-1.9371086092153182,5
6,4,7,ルトゥール,牝3,54.0,津村,中内田,栗東,2021104929,01092,モーリス ,ルフォール ,キングカメハメハ ,-1.9717857099374838,6
7,4,8,イヴニングスター,牡5,58.0,松岡,戸田,美浦,2019104746,01085,ロードカナロア ,サンテミリオン ,ゼンノロブロイ ,-2.4455220463267233,9
8,5,9,ヒロインズクレスト,牝3,51.0,▲長浜,本田,栗東,2021105089,01214,スクリーンヒーロー ,ステラスターライト ,ディープインパクト ,-2.5553368528237237,10
9,5,10,スノーディザイア,牝5,56.0,亀田,粕谷,美浦,2019105764,01176,ゴールドシップ ,スノースタイル ,ホワイトマズル White Muzzle(英) ,-3.336129337093673,12
10,6,11,シルヴァーデューク,牡4,58.0,三浦,西村,栗東,2020100052,01122,シルバーステート ,ヴァナディース ,ロックオブジブラルタル ,-0.9642461114585307,3
11,6,12,ロードヴェスパー,牡3,56.0,大野,和田勇,美浦,2021100136,01096,キタサンブラック ,エトワールブリエ ,ロードカナロア ,-4.299339028788247,15
12,7,13,キセキノエンジェル,牝5,56.0,丸田,石毛,美浦,2019106416,01117,キンシャサノキセキ ,ピサノレインボー ,Rainbow Quest (米) ,-4.2119354417845205,14
13,7,14,アドミラルシップ,牡3,56.0,Ｈドイル,相沢,美浦,2021102708,05625,ゴールドシップ ,ヴィーヴァブーケ ,キングカメハメハ ,-4.524055100309932,16
14,8,15,マーゴットソラーレ,牡3,56.0,西村淳,伊坂,美浦,2021104831,01171,ノヴェリスト Novellist(愛) ,インクレセント ,アグネスタキオン ,-2.407240518271348,8
15,8,16,サンライズタイソン,牡4,57.0,☆小沢,平田,栗東,2020101597,01185,モーリス ,マイアトラクション ,ディープインパクト ,-4.179043601572711,13
