,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ヘキルリ,牝3,55.0,菊沢,小笠,美浦,2021106692,01161,サトノダイヤモンド ,スルーレート ,フレンチデピュティ French Deputy(米) ,-1.4945166896869353,12
1,1,2,ナファロア,牡3,57.0,吉田隼,菊沢,美浦,2021105150,01095,イスラボニータ ,ナレラ Narella(愛) ,Reliable Man (英) ,-0.10957537931365124,7
2,2,3,ブライトアゲイン,牝3,53.0,◇永島,森秀,栗東,2021110014,01187,Practical Joke (米) ,Yankee Bright ,Elusive Quality ,-0.2641735006670048,8
3,2,4,ダイヤモンドフジ,牡5,58.0,国分恭,宮本,栗東,2019109096,01124,ミッキーアイル ,マウントフジ ,Orientate ,-0.07300945551601604,6
4,3,5,ヤブサメ,牡3,57.0,幸,石橋,栗東,2021103116,00732,ファインニードル ,ステラーホープ ,グラスワンダー ,0.723255549852784,3
5,3,6,レッドエヴァンス,牡3,57.0,斎藤,音無,栗東,2021105880,01178,ロードカナロア ,レッドアヴァンセ ,ディープインパクト ,-0.02046759831852421,5
6,4,7,ジークルーネ,牝3,55.0,Ｈドイル,栗田,美浦,2021105901,05625,キズナ ,ロスヴァイセ ,シンボリクリスエス ,-0.8513124524931727,10
7,4,8,ソレントフレイバー,牡5,58.0,亀田,久保田,美浦,2019106503,01176,キタサンブラック ,ポワティエ ,Le Havre ,-0.7487453469364523,9
8,5,9,ランスオブサウンド,牝4,56.0,荻野極,奥村豊,栗東,2020104739,01160,ディープブリランテ ,アンジェラスキッス ,Gone West ,-2.0354899842491543,14
9,5,10,ブラヴィーノ,牡5,58.0,大野,天間,美浦,2019110122,01096,Klimt ,Brave Cause ,Giant's Causeway (米) ,-1.4195692280627945,11
10,6,11,マジカルガール,牝4,56.0,江田照,本間,美浦,2020104250,00689,トゥザワールド ,ミラクルガール ,ロックオブジブラルタル ,-2.658635291736136,15
11,6,12,ステラスプレンダー,牝3,55.0,西村淳,石坂,栗東,2021105604,01171,ロードカナロア ,スクールミストレス Schoolmistress(亜) ,Equal Stripes ,-1.5715982495023122,13
12,7,13,ニュージェネラル,牝3,55.0,小崎,武英,栗東,2021109087,01152,ニューイヤーズデイ ,エルメスグリーン ,アグネスタキオン ,-3.41843229712607,16
13,7,14,モリノレッドスター,牝3,55.0,津村,鈴木伸,美浦,2021106298,01092,デクラレーションオブウォー ,クィーンオブシバ ,ファスリエフ Fasliyev(米) ,0.3986204539979382,4
14,8,15,ワールドシリーズ,牡3,57.0,三浦,中内田,栗東,2021110002,01122,No Nay Never ,エリーシエズワールド ,Champs Elysees ,0.8697137373349985,2
15,8,16,エルフレスアリー,牝4,56.0,杉原,木村,美浦,2020101586,01135,サトノダイヤモンド ,バートラムガーデン ,サクラバクシンオー ,1.4878645336793386,1
