,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,カズプレスト,牡6,57.0,松本,高柳大,栗東,2019102869,01191,カレンブラックヒル ,シーザシー ,Lemon Drop Kid ,0.058729698422103974,4
1,1,2,サーマルソアリング,牝5,56.0,古川吉,藤原,栗東,2020102688,01015,ドゥラメンテ ,トータルヒート ,Street Cry (愛) ,-0.8337166175610521,5
2,2,3,ゴーゴーユタカ,牡6,58.0,黛,武井,美浦,2019100167,01109,ルーラーシップ ,ファインスカイ ,アグネスタキオン ,-1.8120595480826243,10
3,2,4,ホールシバン,セ7,58.0,秋山稔,高橋忠,栗東,2018100664,01181,パイロ Pyro(米) ,サマリーズ ,ハードスパン Hard Spun(米) ,-1.6167586350872023,9
4,3,5,チュウワハート,牡5,57.0,佐々木,大久保,栗東,2020102964,01197,ハーツクライ ,ドリーフォンテイン Driefontein(豪) ,Fastnet Rock (豪) ,-2.25913461495867,12
5,3,6,ペースセッティング,牡5,57.0,丹内,安田,栗東,2020110007,01091,Showcasing ,ジェットセッティング Jet Setting(愛) ,Fast Company ,0.41192620075154696,3
6,4,7,サンライズアリオン,牡6,58.0,荻野極,平田,栗東,2019103419,01160,ザファクター ,カシュカシュ ,アフリート Afleet(加) ,-1.9823242955460787,11
7,4,8,アスクドゥラメンテ,牡6,58.0,菱田,藤原,栗東,2019105400,01144,ドゥラメンテ ,プラウドスペル Proud Spell(米) ,Proud Citizen ,-2.2954733974805293,13
8,5,9,スマートサニー,牡5,58.0,小沢,石橋,栗東,2020104304,01185,シニスターミニスター Sinister Minister(米) ,スマートスピカ ,キングカメハメハ ,-1.1838523057030301,7
9,5,10,ケイアイシェルビー,牡7,58.0,鮫島克駿,平田,栗東,2018101739,01157,ディープインパクト ,ケイアイガーベラ ,Smarty Jones (米) ,-3.423982729672357,15
10,6,11,トウセツ,牡6,58.0,角田和,杉山佳,栗東,2019104589,01186,ダンカーク Dunkirk(米) ,ピエリーナ ,チチカステナンゴ Chichicastenango(仏) ,0.4177947740080127,2
11,6,12,マリオロード,牡6,58.0,菊沢,安達,栗東,2019101198,01161,キタサンブラック ,ヤマトマリオン ,オペラハウス Opera House(英) ,0.7680143982404171,1
12,7,13,リキサントライ,牡7,58.0,川須,緒方,栗東,2018101796,01128,ネオユニヴァース ,ドリームピーチ ,タップダンスシチー ,-2.8863754786174693,14
13,7,14,ライラボンド,牡6,58.0,斎藤,杉浦,美浦,2019105913,01178,キズナ ,ベガグレシヤス ,アドマイヤドン ,-1.0447530360834905,6
14,8,15,テーオーリカード,セ5,58.0,石田,高柳大,栗東,2020106884,01203,パイロ Pyro(米) ,ナナイロボタン ,ネオユニヴァース ,-3.928782522029523,16
15,8,16,アイファーテイオー,牡5,58.0,高倉,鮫島,栗東,2020101275,01130,アイファーソング ,ピコット ,ハーツクライ ,-1.5772311132581978,8
