,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ショウナンバージ,牝3,55.0,西村淳,稲垣,美浦,2022105880,01171,レイデオロ ,ショウナンバーチ ,ディープインパクト ,-3.2735355460439357,16
1,1,2,ルトンワージ,牡3,57.0,横山武,斎藤誠,美浦,2022104560,01170,レイデオロ ,ダイワドレッサー ,ネオユニヴァース ,0.3777918705520478,7
2,2,3,サルーポルティ,牝3,55.0,菅原明,国枝,美浦,2022105828,01179,モーリス ,パララサルー ,ディープインパクト ,2.117692383588004,1
3,2,4,ジーティーワラワラ,牡3,57.0,野中,伊藤伸,美浦,2022100009,01158,リオンディーズ ,ヒストリック ,ハーツクライ ,-0.3687635819605034,11
4,3,5,ジャサルディア,牝3,55.0,池添,萩原,美浦,2022105070,01032,キズナ ,ミスエルテ ,Frankel ,0.16754866471034713,8
5,3,6,プリムツァール,牝3,55.0,田辺,蛯名正,美浦,2022105501,01075,イスラボニータ ,プレミアステップス Premier Steps(愛) ,Footstepsinthesand (英) ,-0.19843347682179296,9
6,4,7,タベザカリ,牡3,57.0,丸田,伊坂,美浦,2022101606,01117,トーホウジャッカル ,トーホウフレーテ ,ロードカナロア ,-2.244588583183481,15
7,4,8,ディフューズ,牝3,55.0,木幡育,勢司,美浦,2022101087,01167,ウインブライト ,マイネヴァリエンテ ,コンデュイット Conduit(愛) ,-1.3567863257111623,13
8,5,9,キロノヴァ,牡3,57.0,キング,萩原,美浦,2022105289,05643,ミッキーアイル ,カンビーナ Cambina(愛) ,Hawk Wing ,-0.5973835432862422,12
9,5,10,ギフトバスケット,牝3,55.0,武藤,小西,美浦,2022104867,01169,スワーヴリチャード ,スーヴェニアギフト Souvenir Gift(米) ,Souvenir Copy ,-0.25627505431610925,10
10,6,11,タイヨウノキセツ,牡3,57.0,横山和,高柳瑞,美浦,2022100277,01140,リオンディーズ ,ダイワエタニティー ,ジャングルポケット ,0.8125766513294296,4
11,6,12,マイネルレクエルド,牡3,57.0,津村,田島,美浦,2022106829,01092,ダノンバラード ,ヘリンヌリング ,アイルハヴアナザー I'll Have Another(米) ,0.5895212959088479,5
12,7,13,テンドリームガール,牝3,55.0,浜中,矢野,美浦,2022106347,01115,モーリス ,ファインアイリス ,ルーラーシップ ,0.5151798701895713,6
13,7,14,ヘヴンリーゴール,牡3,57.0,松岡,戸田,美浦,2022101194,01085,ロードカナロア ,キストゥヘヴン ,アドマイヤベガ ,1.0832966486226918,3
14,8,15,ジュールスレーヴ,牝3,52.0,▲長浜,粕谷,美浦,2022102861,01214,ロジャーバローズ ,フィールマイハート ,マリエンバード Marienbard(愛) ,-2.0308814613803152,14
15,8,16,シャンパングラス,牡3,57.0,大野,池上,美浦,2022104932,01096,エピファネイア ,ドゥシャンパーニュ ,ロードカナロア ,1.7236257493205829,2
