,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ファイアトリック,牡3,57.0,田辺,伊坂,美浦,2022101067,01075,タリスマニック Talismanic(英) ,ドラゴンホマレ ,トーセンホマレボシ ,-2.217843922872008,11
1,2,2,コスモイシュタル,牝3,55.0,松岡,深山,美浦,2022106825,01085,ゴールドシップ ,コスモマクスウェル ,アドマイヤマックス ,-2.64409199321945,12
2,3,3,ハイタイド,牡3,57.0,石橋脩,牧,美浦,2022104503,01077,サトノダイヤモンド ,フォークレジェンド Folk Legend(米) ,Tapizar ,-1.0069003761750133,6
3,4,4,サトノラポール,牡3,57.0,内田博,鹿戸,美浦,2022104786,00422,サートゥルナーリア ,サトノユリア ,ディープインパクト ,-1.730369017944082,9
4,4,5,キングメーカー,牡3,57.0,Ｍデムーロ,須貝,栗東,2022102744,05212,スワーヴリチャード ,プレリュードフィズ ,キングカメハメハ ,0.07847107727656158,4
5,5,6,ミッキーマドンナ,牝3,55.0,キング,堀,美浦,2022105078,05643,エピファネイア ,ミッキークイーン ,ディープインパクト ,-0.22897125825319595,5
6,5,7,フレンドシルバー,牝3,55.0,丸田,南田,美浦,2022100256,01117,バゴ Bago(仏) ,フレンドプラチナ ,クロフネ ,-2.1254918699236067,10
7,6,8,シマサンブラック,牡3,57.0,岩田望,蛯名正,美浦,2022103642,01174,キタサンブラック ,ローズカリーナ ,ハービンジャー Harbinger(英) ,0.48474920018729956,2
8,6,9,ベストシーン,牡3,57.0,横山武,手塚,美浦,2022101388,01170,レイデオロ ,アユサン ,ディープインパクト ,-1.4492923218448932,8
9,7,10,イブニングタイド,牝3,55.0,津村,林,美浦,2022105232,01092,ドゥラメンテ ,イブニングジュエル Evening Jewel(米) ,Northern Afleet ,1.0127139853695095,1
10,7,11,エネルジコ,牡3,57.0,池添,高柳瑞,美浦,2022104685,01032,ドゥラメンテ ,エノラ Enora(独) ,Noverre (米) ,0.22073251747288045,3
11,8,12,プレシャスデイ,牡3,57.0,西村淳,伊坂,美浦,2022104859,01171,ニューイヤーズデイ ,スプレンダークラン ,ルーラーシップ ,-2.976137755234406,13
12,8,13,カレンラップスター,牡3,57.0,北村宏,小林,栗東,2022104723,01043,ルーラーシップ ,カレンオプシス ,サムライハート ,-1.3326859867877172,7
