,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,バレアリックシー,牡3,54.0,▲石神道,菊沢,美浦,2022105358,1209,ナダル Nadal(米) ,シースプレイ ,ハーツクライ ,-0.42197400163079096,6,-0.38244313274759956,6,,
1,2,2,モズノセイギ,牡3,57.0,団野,荒川,栗東,2022102648,1180,モズアスコット ,セイギハカツ ,Raven's Pass ,-0.27979211616716,4,-0.3332694821921288,4,,
2,3,3,シュヴァルノワール,牡3,57.0,小崎,嘉藤,美浦,2022100360,1152,スワーヴリチャード ,ブラックカシミール ,バブルガムフェロー ,0.45824094692081013,1,-0.0780205113100069,1,,
3,4,4,シャドーストライク,牡3,57.0,西村淳,茶木,栗東,2022101273,1171,サートゥルナーリア ,リリースペイン Lily Spain(仏) ,American Post ,-0.6476151496061194,7,-0.46048119593190184,7,,
4,5,5,ワンオールショット,牡3,53.0,★河原田,清水久,栗東,2022103605,1204,カリフォルニアクローム California Chrome(米) ,アルズギャル Al's Gal(米) ,English Channel ,-0.35378336751548545,5,-0.35885938013236424,5,,
5,5,6,ハナカホノカ,牝3,52.0,▲川端,宮本,栗東,2022100187,1195,ホッコータルマエ ,トロンボーン ,アグネスタキオン ,-1.9693535904503658,12,-0.9176048583722403,12,,
6,6,7,コスモシェルベット,牡3,57.0,丹内,水野,美浦,2022106785,1091,マインドユアビスケッツ Mind Your Biscuits(米) ,ダンサーズブロンド ,ゴールドアリュール ,-1.5815474094890312,11,-0.7834819666715093,11,,
7,6,8,ポッドフォルク,牡3,57.0,中井,西園正,栗東,2022100736,1141,ルヴァンスレーヴ ,シールヴィクトリー ,キングカメハメハ ,-0.9697457308297701,9,-0.5718901604611725,9,,
8,7,9,フーダオラ,牡3,54.0,▲和田陽,吉村,栗東,2022102977,1223,サトノダイヤモンド ,スズカモナミ ,キンシャサノキセキ ,-0.06031973066685671,2,-0.2573648874825021,2,,
9,7,10,アルムウーリエ,牡3,57.0,秋山稔,平田,栗東,2022106563,1181,ノーブルミッション Noble Mission(英) ,タガノトリオンフ ,ワイルドラッシュ Wild Rush(米) ,-1.3299012075530783,10,-0.696450047258855,10,,
10,8,11,エイシンアニーモ,牡3,55.0,◇永島,高橋康,栗東,2022103367,1187,ラブリーデイ ,エイシンルジーナ ,タートルボウル Turtle Bowl(愛) ,-0.17880882482881263,3,-0.2983443785896493,3,,
11,8,12,アイルランズコール,牡3,57.0,小沢,吉岡,栗東,2022106580,1185,ワールドエース ,クローバーリーフ ,タニノギムレット ,-0.6686790724817431,8,-0.4677661603943984,8,,
