,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202504010402,1,3,5,ビーマックス,牡3,57.0,中井裕二,0:1:12.5,,9.3,5.0,504,[西] 藤野健太,ダート,1200,小雨,稍重,2025年05月11日,未勝利,2022100729,01141,1-1,38.4
202504010402,2,7,12,ジュエルハウス,牝3,55.0,菊沢一樹,0:1:12.6,クビ,2.5,1.0,458,[西] 西園翔太,ダート,1200,小雨,稍重,2025年05月11日,未勝利,2022103150,01161,3-3,38.0
202504010402,3,6,10,タブロー,牝3,55.0,荻野極,0:1:12.6,クビ,6.9,4.0,460,[東] 矢野英一,ダート,1200,小雨,稍重,2025年05月11日,未勝利,2022102723,01160,2-2,38.3
202504010402,4,8,15,テイエムダイタカ,牡3,57.0,斎藤新,0:1:13.5,5,15.4,6.0,446,[西] 小椋研介,ダート,1200,小雨,稍重,2025年05月11日,未勝利,2022103678,01178,8-8,38.5
202504010402,5,6,11,アスコットアイ,牝3,55.0,小沢大仁,0:1:13.8,1.3/4,5.3,3.0,438,[西] 緒方努,ダート,1200,小雨,稍重,2025年05月11日,未勝利,2022103485,01185,3-3,39.3
202504010402,6,5,8,グランシャット,牝3,55.0,菱田裕二,0:1:14.0,1.1/4,36.3,8.0,448,[東] 宮田敬介,ダート,1200,小雨,稍重,2025年05月11日,未勝利,2022105968,01144,11-11,38.6
202504010402,7,1,1,フラッシュタイム,牡3,53.0,小林美駒,0:1:14.0,クビ,36.7,9.0,522,[東] 佐藤吉勝,ダート,1200,小雨,稍重,2025年05月11日,未勝利,2022102662,01206,13-13,38.1
202504010402,8,2,2,タッカーバリアント,牡3,55.0,長浜鴻緒,0:1:14.0,ハナ,4.1,2.0,466,[東] 田島俊明,ダート,1200,小雨,稍重,2025年05月11日,未勝利,2022100105,01214,8-8,39.0
202504010402,9,2,3,メイショウテンテン,牡3,53.0,河原田菜,0:1:14.2,1,276.3,12.0,474,[西] 牧浦充徳,ダート,1200,小雨,稍重,2025年05月11日,未勝利,2022105939,01204,8-8,39.1
202504010402,10,8,14,セカンドフラッシュ,牝3,52.0,古川奈穂,0:1:14.2,ハナ,263.9,10.0,450,[西] 前川恭子,ダート,1200,小雨,稍重,2025年05月11日,未勝利,2022106121,01190,11-12,38.8
202504010402,11,4,6,トウカイクレオス,牝3,52.0,舟山瑠泉,0:1:14.3,3/4,275.2,11.0,420,[東] 菊川正達,ダート,1200,小雨,稍重,2025年05月11日,未勝利,2022102825,01221,3-5,39.7
202504010402,12,7,13,エスシーボニー,牝3,52.0,石田拓郎,0:1:14.8,3,340.7,14.0,420,[東] 浅利英明,ダート,1200,小雨,稍重,2025年05月11日,未勝利,2022100301,01203,6-6,40.0
202504010402,13,4,7,ロッキンミー,牝3,52.0,佐藤翔馬,0:1:15.2,2.1/2,24.3,7.0,434,[東] 杉浦宏昭,ダート,1200,小雨,稍重,2025年05月11日,未勝利,2022107050,01207,6-6,40.4
202504010402,14,3,4,アイムアクイーン,牝3,55.0,田中健,0:1:15.3,3/4,458.8,15.0,442,[西] 荒川義之,ダート,1200,小雨,稍重,2025年05月11日,未勝利,2022100181,01114,14-14,39.2
202504010402,15,5,9,グランリッジライン,牡3,57.0,嶋田純次,0:1:15.5,1.1/4,297.1,13.0,440,[東] 小笠倫弘,ダート,1200,小雨,稍重,2025年05月11日,未勝利,2022100517,01134,15-15,39.1
