,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id,通過,上り
202504020602,1,3,3,オルネーロ,牡2,55.0,ルメール,0:1:48.8,,2.2,1.0,490,[東] 宮田敬介,芝,1800,雨,稍重,2025年08月10日,新馬,2023107288,05339,1-1,33.4
202504020602,2,7,10,ギャラボーグ,牝2,55.0,川田将雅,0:1:49.1,2,3.4,2.0,498,[西] 杉山晴紀,芝,1800,雨,稍重,2025年08月10日,新馬,2023105825,01088,4-3,33.5
202504020602,3,6,7,バンオンタイム,牝2,55.0,原優介,0:1:49.3,3/4,7.8,4.0,450,[東] 田中博康,芝,1800,雨,稍重,2025年08月10日,新馬,2023101120,01184,6-6,33.3
202504020602,4,4,4,アッシズオブローズ,牝2,55.0,戸崎圭太,0:1:49.4,3/4,7.4,3.0,452,[東] 尾関知人,芝,1800,雨,稍重,2025年08月10日,新馬,2023107360,05386,2-2,33.9
202504020602,5,1,1,クールフィデル,牡2,55.0,津村明秀,0:1:49.7,2,17.8,6.0,468,[東] 和田勇介,芝,1800,雨,稍重,2025年08月10日,新馬,2023103483,01092,5-5,33.9
202504020602,6,5,5,シホノグラツィア,牡2,55.0,松山弘平,0:1:49.9,1.1/2,8.5,5.0,462,[西] 佐藤悠太,芝,1800,雨,稍重,2025年08月10日,新馬,2023106896,01126,11-11,33.5
202504020602,7,6,8,カリドーラ,牝2,55.0,三浦皇成,0:1:50.1,3/4,45.2,7.0,492,[東] 田村康仁,芝,1800,雨,稍重,2025年08月10日,新馬,2023103527,01122,8-8,33.9
202504020602,8,8,11,モウエエデショー,牡2,55.0,原田和真,0:1:50.6,3,62.6,8.0,462,[東] 萱野浩二,芝,1800,雨,稍重,2025年08月10日,新馬,2023105433,01143,8-8,34.3
202504020602,9,5,6,ジャケットポケット,牡2,55.0,石川裕紀,0:1:51.0,2.1/2,68.7,9.0,458,[東] 奥村武,芝,1800,雨,稍重,2025年08月10日,新馬,2023100615,01150,11-12,34.1
202504020602,10,7,9,モーニングダリア,牝2,55.0,小林凌大,0:1:51.1,3/4,202.0,12.0,414,[東] 土田稔,芝,1800,雨,稍重,2025年08月10日,新馬,2023100348,01177,6-6,35.1
202504020602,11,8,12,ニシノガウェイン,牡2,55.0,大野拓弥,0:1:51.8,4,91.7,10.0,442,[東] 稲垣幸雄,芝,1800,雨,稍重,2025年08月10日,新馬,2023106264,01096,8-8,35.5
202504020602,12,2,2,ユイノサシガネ,牡2,55.0,木幡初也,0:1:52.4,4,116.9,11.0,486,[東] 竹内正洋,芝,1800,雨,稍重,2025年08月10日,新馬,2023100970,01153,3-3,36.6
