,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,ベストファンタジー,牝3,53.0,△吉村,西園翔,栗東,2022105104,1216,リオンディーズ ,ライトファンタジア ,ゼンノロブロイ ,-1.0350320917464577,11,-0.5944694692619179,11,,
1,1,2,デザフィアドール,牝3,55.0,池添,宮本,栗東,2022105172,1032,ミッキーアイル ,レンブランサ ,ヘニーヒューズ Henny Hughes(米) ,-0.28804201294690485,8,-0.3361227116316107,8,,
2,2,3,ドナコルコバド,牝3,55.0,松山,今野,栗東,2022101862,1126,サトノアラジン ,ドナウィンディ ,フレンチデピュティ French Deputy(米) ,-1.9440544387671521,14,-0.908855138672269,14,,
3,2,4,レイバックスピン,牝3,55.0,Ａルメート,牧浦,栗東,2022104432,5659,リアルスティール ,センショウレイナ ,ハービンジャー Harbinger(英) ,0.3957790593768547,6,-0.09962297509156391,6,,
4,3,5,アスターシッキム,牝3,55.0,北村友,森田,栗東,2022104923,1102,リオンディーズ ,トゥザハピネス ,シンボリクリスエス ,-0.9917214443142711,10,-0.5794904679973277,10,,
5,3,6,ココレカ,牝3,55.0,国分優,小椋,栗東,2022104347,1125,リーチザクラウン ,スターフォーユー ,アグネスデジタル ,0.3225136567739005,7,-0.12496183801109592,7,,
6,4,7,ノボリユーミン,牝3,55.0,酒井,石橋,栗東,2022102733,1034,ハービンジャー Harbinger(英) ,スウィングダンス ,クロフネ ,-3.018235284021298,16,-1.2803609275121481,16,,
7,4,8,アンデルマット,牝3,55.0,鮫島駿,梅田,栗東,2022105193,1157,ルヴァンスレーヴ ,ローヌグレイシア ,クロフネ ,-1.9491926329740932,15,-0.9106321847818656,15,,
8,5,9,オリビアサンライズ,牝3,55.0,藤懸,平田,栗東,2022103123,1138,ゴールドドリーム ,ハニーエンパイア ,エンパイアメーカー Empire Maker(米) ,-1.2310630133437719,12,-0.6622668261844278,12,,
9,5,10,ギフテッドアベリア,牝3,55.0,幸,松下,栗東,2022100793,732,サートゥルナーリア ,モルトフェリーチェ ,ディープインパクト ,-1.359872512270361,13,-0.7068156325797514,13,,
10,6,11,マーゴットレジーナ,牝3,55.0,角田和,小林,栗東,2022101400,1186,モーリス ,カーリンホーク Curlin Hawk(米) ,Curlin (米) ,1.0033150293321056,2,0.11049353439937415,2,,
11,6,12,メイショウヤマハギ,牝3,54.0,☆田口,大橋,栗東,2022102840,1208,ダンカーク Dunkirk(米) ,フラワーガイア ,ゼンノロブロイ ,0.43820278488505754,5,-0.08495071605800936,5,,
12,7,13,ルーメン,牝3,55.0,古川吉,鮫島,栗東,2022100771,1015,リアルスティール ,リュシオル ,クロフネ ,-0.3915350600080601,9,-0.3719158150534098,9,,
13,7,14,スフレ,牝3,52.0,▲鷲頭,野中,栗東,2022104305,1202,ルヴァンスレーヴ ,ウィンクルム ,キズナ ,0.7497986417534548,3,0.022814810684132283,3,,
14,8,15,ビバジョー,牝3,55.0,坂井,西園正,栗東,2022103238,1163,リアルスティール ,フォンタネリーチェ Fontanelice(愛) ,Vale of York ,2.1077562550560476,1,0.4924648855015989,1,,
15,8,16,ゴールドシリカ,牝3,53.0,△高杉,浜田,栗東,2022106837,1213,ゴールドドリーム ,シリカ ,メイショウボーラー ,0.6222699757008678,4,-0.021291019252124406,4,,
