,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,タケノシンセイ,牡4,57.0,亀田,村山,栗東,2021100376,1176,ゴールデンバローズ ,エイシンヴァルハラ ,ヴァーミリアン ,1.3613831394803215,2,0.14952324999452907,2,,
1,1,2,ヴァズレーヌ,牝4,55.0,小崎,嘉藤,美浦,2021106707,1152,フリオーソ ,ルヴェソンヴェール ,クロフネ ,0.32551344905155866,7,-0.12349223959428215,7,,
2,2,3,イージスバローズ,セ5,58.0,西村淳,中内田,栗東,2020101563,1171,ジャスタウェイ ,シークレットアセット Secret Asset(米) ,Awesome Again (加) ,1.2801417684321978,3,0.12811114295393303,3,,
3,2,4,テンカオーライ,牡5,55.0,▲川端,松下,栗東,2020102959,1195,マインドユアビスケッツ Mind Your Biscuits(米) ,トゥールエッフェル ,フレンチデピュティ French Deputy(米) ,-0.2514535458103852,10,-0.27555859314655023,10,,
4,3,5,インジケーター,牡4,55.0,◇永島,高橋康,栗東,2021103574,1187,Liam's Map ,アイスクリームサイレンス Ice Cream Silence(米) ,ストリートセンス Street Sense(米) ,0.3602916407306659,6,-0.11432604319330932,6,,
5,3,6,モズバンディット,牡5,58.0,幸英明,中尾,栗東,2020101268,732,ドレフォン Drefong(米) ,アマルティア ,アドマイヤムーン ,-0.35982804953831327,11,-0.3041219524837443,11,,
6,4,7,ヴィアダクト,牡4,57.0,藤懸,吉村,栗東,2021105142,1138,ドレフォン Drefong(米) ,トゥールエッフェル ,フレンチデピュティ French Deputy(米) ,-0.5303732548213235,12,-0.34907112239148896,12,,
7,4,8,テンエースワン,牡4,57.0,角田和,大久保,栗東,2021105637,1186,ワールドエース ,ダイワオンディーヌ ,クロフネ ,0.1076792252221712,9,-0.1809049796498025,9,,
8,5,9,ウォーターハウス,牡5,58.0,北村友,高野,栗東,2020102664,1102,ロードカナロア ,ショウナンパンドラ ,ディープインパクト ,-0.5926749229893945,13,-0.36549145073420275,13,,
9,5,10,キングリスティア,セ9,54.0,★河原田,河内,栗東,2016106594,1204,ベルシャザール ,リスティアアスリー ,スピニングワールド Spinning World(米) ,0.17496886575903794,8,-0.16317001324893823,8,,
10,6,11,ロードインフェルノ,牡4,57.0,戸崎圭,尾形,美浦,2021101201,5386,サトノアラジン ,ショウナンカガリビ ,フレンチデピュティ French Deputy(米) ,-0.7699556559222704,14,-0.4122158471940497,14,,
11,6,12,レグロスヴァーグ,牡4,57.0,Ａルメート,鈴木孝,栗東,2021106628,5659,ルーラーシップ ,シェルエメール ,ジャングルポケット ,0.430614456119952,5,-0.09579164832668986,5,,
12,7,13,アスクヒロイズガイ,牡4,56.0,小沢大仁,野中,栗東,2021104952,1185,マインドユアビスケッツ Mind Your Biscuits(米) ,アンバーミニー ,ダイワメジャー ,-0.9032245170740887,15,-0.44734040360350197,15,,
13,7,14,グラヴィス,牡4,57.0,坂井,矢作,栗東,2021105831,1163,ハーツクライ ,ラヴズオンリーミー Loves Only Me(米) ,Storm Cat (米) ,1.8725764306961625,1,0.2842541799226371,1,,
14,8,15,ハギノカノア,牡5,58.0,斎藤,鮫島,栗東,2020100978,1178,ロードカナロア ,ハギノフェリス ,ディープインパクト ,1.0677537954535845,4,0.07213382557385764,4,,
15,8,16,ガウラスパーク,牡4,57.0,池添,高柳大,栗東,2021103586,1032,ロジャーバローズ ,ガウラミディ ,フリオーソ ,-1.229720303141061,16,-0.533392160600912,16,,
