,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父
0,1,1,テイエムマジック,牡7,60.0,難波,木原,栗東,2018103005,01066,マジェスティックウォリアー Majestic Warrior(米) ,ハミングライフ ,スペシャルウィーク 
1,2,2,メネラオス,牡4,59.0,森一,奥村豊,栗東,2021105840,01139,アジアエクスプレス ,ラトーナ ,Dansili 
2,3,3,カルマンフィルター,牡4,59.0,草野,戸田,美浦,2021104842,01113,スワーヴリチャード ,カルマート ,シンボリクリスエス 
3,4,4,ラエール,牝6,58.0,上野,土田,美浦,2019106851,01087,エイシンフラッシュ ,ビジョナリー ,ディープインパクト 
4,5,5,フジフォンテ,セ6,60.0,石神深,粕谷,美浦,2019105759,01059,ロージズインメイ Roses in May(米) ,シチリアーナ ,メイショウオウドウ 
5,6,6,フォージドブリック,牡4,59.0,大江圭,西田,美浦,2021104800,01120,ブリックスアンドモルタル Bricks and Mortar(米) ,リープオブフェイス ,クロフネ 
6,7,7,オステリア,牡6,60.0,高田,宮本,栗東,2019103208,01046,ドレフォン Drefong(米) ,グローブ ,ダイワメジャー 
7,8,8,ナムラドーギー,牡4,59.0,小牧加矢太,石栗,美浦,2021104267,01196,サトノアレス ,ナムラエメラルド ,ファンタスティックライト Fantastic Light(米) 
8,8,9,アンノウンウォリア,牡6,60.0,黒岩,平田,栗東,2019100577,01072,マジェスティックウォリアー Majestic Warrior(米) ,セイユウヴィーナス ,ハーツクライ 
