,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ライラックデューン,牝3,52.0,▲和田陽,緒方,栗東,2022101473,01223,コパノリッキー  ,スターライラック  ,シニスターミニスター  Sinister Minister(米)  ,-1.146341793278315,4
1,2,2,キープオントップ,牡3,57.0,ルメール,西田,美浦,2022104383,05339,デクラレーションオブウォー  ,ヴィヴァシャスヴィヴィアン  Vivacious Vivian(米)  ,Distorted Humor  (米)  ,-1.5308548167167308,7
2,3,3,グランシャット,牝3,52.0,▲舟山,宮田,美浦,2022105968,01221,ルヴァンスレーヴ  ,デリケートアーチ  ,アフリート  Afleet(加)  ,-1.52476971773063,6
3,3,4,トモジャイブ,牡3,57.0,古川吉,大根田,栗東,2022101223,01015,シャンハイボビー  Shanghai Bobby(米)  ,ショウナンカガリビ  ,フレンチデピュティ  French Deputy(米)  ,-2.049921734695167,10
4,4,5,ノックシュライン,牡3,57.0,菱田,高橋文,美浦,2022107014,01144,Omaha Beach  (米)  ,ノック  Knock(米)  ,Tapit  (米)  ,-1.5713322055832277,8
5,4,6,ドルチェリターン,牡3,57.0,佐々木,池添,栗東,2022104598,01197,ハービンジャー  Harbinger(英)  ,アソルータ  ,ゼンノロブロイ  ,-0.06546618561049528,2
6,5,7,タイキインドラ,牡3,57.0,丹内,大竹,美浦,2022103149,01091,サンダースノー  Thunder Snow(愛)  ,タイキキララ  ,キングヘイロー  ,-2.7837499824455425,13
7,5,8,シヴァールバーニ,牡3,54.0,▲古川奈,池江,栗東,2022105734,01190,サトノダイヤモンド  ,レインボーダリア  ,ブライアンズタイム  Brian's Time(米)  ,-2.0259058810424375,9
8,6,9,マーゴットコマチ,牝3,55.0,松岡,伊坂,美浦,2022104664,01085,レイデオロ  ,ヴァイスハイト  ,アドマイヤベガ  ,-2.3749350054605727,11
9,6,10,アースグレーザー,牡3,57.0,横山和,中村,栗東,2022100030,01140,サングレーザー  ,ミステリューズ  ,ナリタトップロード  ,1.1818613760980885,1
10,7,11,オキョンピー,牡3,57.0,横山武,高柳瑞,美浦,2022100220,01170,ファインニードル  ,ソーユーフォリア  ,エピファネイア  ,-1.3571101338089762,5
11,7,12,アックアヴィリーレ,セ3,55.0,△鷲頭,佐々木,栗東,2022106182,01202,ドレフォン  Drefong(米)  ,アックアアルタ  ,ブラックタイド  ,-0.7152466371371125,3
12,8,13,タイセイバンクール,牡3,54.0,▲柴田裕,西村,栗東,2022104404,01212,サンダースノー  Thunder Snow(愛)  ,パーリオミノル  ,ディープインパクト  ,-2.9702099087843745,14
13,8,14,ビービーバザーク,牡3,57.0,武豊,武幸,栗東,2022102397,00666,シニスターミニスター  Sinister Minister(米)  ,カリビアンロマンス  ,コマンズ  Commands(豪)  ,-2.5699498313317863,12
