,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ジェンダウィナー,牝2,52.0,▲遠藤,青木,美浦,2023106777,01218,マテラスカイ  ,ラピッドライズ  ,メイショウボーラー  ,0.15204606340559032,3
1,1,2,トゥモローズウェイ,牝2,55.0,菊沢,小手川,美浦,2023103338,01161,アルアイン  ,ヴィクトリアノート  ,Pioneerof the Nile  ,0.5195940959206735,1
2,2,3,エバーラスト,牡2,52.0,▲石神道,和田郎,美浦,2023104764,01209,ミスターメロディ  ,インダルジミー  ,Shamardal  (米)  ,-0.8370895268793406,5
3,2,4,ダノンルミエール,牝2,55.0,三浦,国枝,美浦,2023107103,01122,ダノンスマッシュ  ,ダノンポピー  ,ダイワメジャー  ,-1.2799922530426526,9
4,3,5,ランプローグ,牝2,52.0,▲石田,矢野,美浦,2023106780,01203,ダノンキングリー  ,ベネラ  ,フォーティナイナー  Forty Niner(米)  ,-1.2349753102571155,7
5,3,6,ジャメビュ,牝2,55.0,杉原,佐藤吉,美浦,2023102401,01135,ダノンレジェンド  ,ハルシュタット  ,ファスリエフ  Fasliyev(米)  ,-0.9680071757879146,6
6,4,7,カナデライド,牡2,55.0,横山琉,田中剛,美浦,2023104534,01192,ヘンリーバローズ  ,パラディネーヴェ  ,ロゴタイプ  ,-2.6066477344750187,12
7,4,8,レッドアイスピア,牡2,55.0,津村,中竹,栗東,2023105670,01092,リオンディーズ  ,アマルフィターナ  ,シンボリクリスエス  ,-1.2612366209886936,8
8,5,9,オレンジキャンパス,牝2,55.0,石川,武藤,美浦,2023104392,01150,ヴァンゴッホ  ,シャンパンルージュ  ,ファスリエフ  Fasliyev(米)  ,-3.15829350996791,15
9,5,10,ヒャクレツケン,牡2,55.0,原,青木,美浦,2023106687,01184,タリスマニック  Talismanic(英)  ,ペスカネラ  ,ブラックタイド  ,-4.4755030760611385,16
10,6,11,フックセンチョウ,牡2,55.0,柴田善,佐藤吉,美浦,2023104595,00641,アスクピーターパン  ,ローブディアンジェ  ,ネオユニヴァース  ,-1.9642033335669866,11
11,6,12,イーリスアスター,牝2,55.0,木幡巧,尾形,美浦,2023100792,01162,ダノンスマッシュ  ,クラウンアイリス  ,ロドリゴデトリアーノ  Rodrigo de Triano(米)  ,-3.0937224398749006,14
12,7,13,ナムラパピ,牝2,55.0,木幡初,武市,美浦,2023106241,01153,キセキ  ,ナムラビバ  ,アジアエクスプレス  ,-1.6927701352242135,10
13,7,14,フォークスアップ,牡2,55.0,団野,勢司,美浦,2023104248,01180,タワーオブロンドン  ,ブライトホープ  ,Shamardal  (米)  ,-0.191098660817997,4
14,8,15,ノーブルラホーヤ,牝2,55.0,菅原明,深山,美浦,2023103195,01179,ダノンキングリー  ,ラホーヤビーチ  ,タイキシャトル  ,-2.6220581528381546,13
15,8,16,ブレイロックホール,牡2,55.0,戸崎圭,武井,美浦,2023107011,05386,ミッキーアイル  ,サバンナズチョイス  ,Redoute's Choice  ,0.3458612810929471,2
