,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,サザンブラック,牡3,52.0,▲橋木,根本,美浦,2022101347,01215,ブラックタイド  ,ローズゴールド  ,サウスヴィグラス  ,-2.776177509444371,12
1,2,2,ベイラム,牡3,55.0,ルメール,武英,栗東,2022105505,05339,サートゥルナーリア  ,ベイトゥベイ  Bay to Bay(米)  ,Sligo Bay  ,-0.24597346890305524,3
2,3,3,メイショウツヨキ,牡3,55.0,横山和,飯田,栗東,2022103262,01140,アドマイヤマーズ  ,メイショウヒサカタ  ,シニスターミニスター  Sinister Minister(米)  ,-0.5038171691447634,5
3,3,4,レボルシオン,牡4,58.0,浜中,蛯名正,美浦,2021103500,01115,キタサンブラック  ,シルヴァーコード  ,スウェプトオーヴァーボード  Swept Overboard(米)  ,-2.5825753494750527,11
4,4,5,ショウナンアトレ,牡3,52.0,▲和田陽,梅田,栗東,2022103909,01223,ショウナンバッハ  ,ショウナンアイ  ,Northern Afleet  ,-1.8399102708361317,7
5,4,6,マナエトレ,牡3,55.0,丹内,清水久,栗東,2022102691,01091,モズアスコット  ,ジュウニンノナカマ  ,キングズベスト  King's Best(米)  ,-0.6807807004816717,6
6,5,7,ハミルトン,牡3,55.0,鮫島駿,高野,栗東,2022102896,01157,キズナ  ,ドリームオブジェニー  Dream of Genie(仏)  ,Pivotal  ,0.005595280243443237,1
7,5,8,ローズマイスター,牡3,52.0,▲小林美,黒岩,美浦,2022104419,01206,ドレフォン  Drefong(米)  ,ロゼラニ  ,ブラックタイド  ,-1.905385646172186,8
8,6,9,クールシェルタ,牡6,55.0,▲舟山,高橋文,美浦,2019103204,01221,アポロキングダム  ,ナムラミステリー  ,ジェニュイン  ,-2.551461286935672,10
9,6,10,セイウンビッグバン,牡3,55.0,原田和,萱野,美浦,2022100737,01143,アドマイヤマーズ  ,セイウンメテオ  ,Acclamation  ,-0.3492678789713374,4
10,7,11,ドバイミッション,牡3,54.0,☆松本,辻野,栗東,2022105688,01191,ダイワメジャー  ,ウィズアミッション  ,Danehill Dancer  (愛)  ,-0.07857975044923785,2
11,7,12,マシュー,牡4,58.0,佐々木,尾形,美浦,2021104738,01197,ジャスタウェイ  ,ローザデルドバイ  ,Dubai Destination  ,-2.3054885599623596,9
12,8,13,ニコ,牝3,53.0,荻野琢,大和田,美浦,2022103336,01112,ダノンバラード  ,ムサ  ,フレンチデピュティ  French Deputy(米)  ,-4.079494259032518,13
13,8,14,ヴェラグエリエロ,牡5,58.0,斎藤,辻,美浦,2020102772,01178,レッドファルクス  ,ウララカ  ,ワイルドラッシュ  Wild Rush(米)  ,-4.5287103803024715,14
