,0,1,2,3
202507010101,単勝,2,530,3
202507010101,複勝,2,140,3
202507010101,複勝,10,140,2
202507010101,複勝,4,110,1
202507010101,枠連,1-5,740,3
202507010101,馬連,2-10,660,2
202507010101,ワイド,2-10,260,2
202507010101,ワイド,2-4,310,4
202507010101,ワイド,4-10,300,3
202507010101,馬単,2→10,1640,6
202507010101,三連複,2-4-10,700,1
202507010101,三連単,2→10→4,5280,10
202507010102,単勝,4,490,3
202507010102,複勝,4,170,1
202507010102,複勝,15,180,2
202507010102,複勝,12,400,6
202507010102,枠連,2-8,1020,5
202507010102,馬連,4-15,1140,2
202507010102,ワイド,4-15,470,1
202507010102,ワイド,4-12,1570,14
202507010102,ワイド,12-15,1300,11
202507010102,馬単,4→15,2270,4
202507010102,三連複,4-12-15,6290,13
202507010102,三連単,4→15→12,25870,64
202507010103,単勝,5,150,1
202507010103,複勝,5,110,1
202507010103,複勝,16,180,3
202507010103,複勝,13,390,6
202507010103,枠連,3-8,470,2
202507010103,馬連,5-16,500,2
202507010103,ワイド,5-16,270,2
202507010103,ワイド,5-13,720,7
202507010103,ワイド,13-16,1710,18
202507010103,馬単,5→16,690,2
202507010103,三連複,5-13-16,3120,9
202507010103,三連単,5→16→13,6480,15
202507010104,単勝,1,440,2
202507010104,複勝,1,170,2
202507010104,複勝,5,170,4
202507010104,複勝,16,140,1
202507010104,枠連,1-3,1320,5
202507010104,馬連,1-5,1840,6
202507010104,ワイド,1-5,650,6
202507010104,ワイド,1-16,480,3
202507010104,ワイド,5-16,450,2
202507010104,馬単,1→5,3660,12
202507010104,三連複,1-5-16,2350,3
202507010104,三連単,1→5→16,14920,24
202507010105,単勝,4,460,2
202507010105,複勝,4,160,2
202507010105,複勝,18,140,1
202507010105,複勝,17,170,3
202507010105,枠連,2-8,450,1
202507010105,馬連,4-18,1100,2
202507010105,ワイド,4-18,440,1
202507010105,ワイド,4-17,600,4
202507010105,ワイド,17-18,450,2
202507010105,馬単,4→18,2270,4
202507010105,三連複,4-17-18,1850,1
202507010105,三連単,4→18→17,8820,5
202507010106,単勝,4,170,1
202507010106,複勝,8,150,2
202507010106,複勝,14,160,3
202507010106,枠連,2-4,300,1
202507010106,馬連,4-8,490,1
202507010106,ワイド,4-8,230,1
202507010106,ワイド,4-14,260,2
202507010106,ワイド,8-14,570,6
202507010106,馬単,4→8,770,2
202507010106,三連複,4-8-14,1200,3
202507010106,三連単,4→8→14,3020,2
202507010107,単勝,2,570,4
202507010107,複勝,2,150,4
202507010107,複勝,7,150,3
202507010107,複勝,9,110,1
202507010107,枠連,2-7,2270,9
202507010107,馬連,2-7,1960,9
202507010107,ワイド,2-7,490,6
202507010107,ワイド,2-9,290,3
202507010107,ワイド,7-9,270,2
202507010107,馬単,2→7,3830,14
202507010107,三連複,2-7-9,1050,3
202507010107,三連単,2→7→9,11520,41
202507010108,単勝,9,4880,12
202507010108,複勝,9,990,11
202507010108,複勝,14,380,7
202507010108,複勝,4,290,5
202507010108,枠連,5-7,6880,23
202507010108,馬連,9-14,25580,61
202507010108,ワイド,9-14,6010,58
202507010108,ワイド,4-9,3890,44
202507010108,ワイド,4-14,1640,23
202507010108,馬単,9→14,55490,123
202507010108,三連複,4-9-14,46350,144
202507010108,三連単,9→14→4,441710,1072
202507010109,単勝,5,320,2
202507010109,複勝,5,140,2
202507010109,複勝,3,280,6
202507010109,複勝,2,110,1
202507010109,枠連,3-5,3170,11
202507010109,馬連,3-5,2770,8
202507010109,ワイド,3-5,760,10
202507010109,ワイド,2-5,220,2
202507010109,ワイド,2-3,570,6
202507010109,馬単,5→3,3970,11
202507010109,三連複,2-3-5,1430,4
202507010109,三連単,5→3→2,9720,30
202507010110,単勝,10,470,2
202507010110,複勝,10,210,2
202507010110,複勝,3,340,5
202507010110,複勝,2,1120,12
202507010110,枠連,2-5,580,2
202507010110,馬連,3-10,2520,6
202507010110,ワイド,3-10,1080,8
202507010110,ワイド,2-10,4180,43
202507010110,ワイド,2-3,6500,60
202507010110,馬単,10→3,4530,14
202507010110,三連複,2-3-10,53640,137
202507010110,三連単,10→3→2,195400,506
202507010111,単勝,7,1200,6
202507010111,複勝,7,370,7
202507010111,複勝,16,240,4
202507010111,複勝,1,210,2
202507010111,枠連,4-8,2420,8
202507010111,馬連,7-16,4870,21
202507010111,ワイド,7-16,1670,24
202507010111,ワイド,1-7,1100,15
202507010111,ワイド,1-16,860,8
202507010111,馬単,7→16,12060,48
202507010111,三連複,1-7-16,8980,31
202507010111,三連単,7→16→1,69740,247
202507010112,単勝,6,1120,5
202507010112,複勝,6,280,5
202507010112,複勝,10,150,1
202507010112,複勝,2,280,4
202507010112,枠連,3-5,1540,5
202507010112,馬連,6-10,2170,8
202507010112,ワイド,6-10,830,8
202507010112,ワイド,2-6,1870,22
202507010112,ワイド,2-10,800,7
202507010112,馬単,6→10,5320,19
202507010112,三連複,2-6-10,8070,23
202507010112,三連単,6→10→2,49830,151
202507010201,単勝,2,300,1
202507010201,複勝,2,160,1
202507010201,複勝,12,640,11
202507010201,複勝,10,350,5
202507010201,枠連,1-6,2950,12
202507010201,馬連,2-12,4750,17
202507010201,ワイド,2-12,1490,17
202507010201,ワイド,2-10,770,4
202507010201,ワイド,10-12,5010,54
202507010201,馬単,2→12,6800,24
202507010201,三連複,2-10-12,18500,62
202507010201,三連単,2→12→10,75170,237
202507010202,単勝,9,280,1
202507010202,複勝,9,130,1
202507010202,複勝,6,180,2
202507010202,複勝,15,230,5
202507010202,枠連,3-5,580,2
202507010202,馬連,6-9,1040,2
202507010202,ワイド,6-9,420,2
202507010202,ワイド,9-15,450,3
202507010202,ワイド,6-15,830,8
202507010202,馬単,9→6,1800,3
202507010202,三連複,6-9-15,2490,3
