,0,1,2,3
202207010101,単勝,14,450,2
202207010101,複勝,14,320,2
202207010101,複勝,1,1160,7
202207010101,複勝,2,690,4
202207010101,枠連,1-8,5650,15
202207010101,馬連,1-14,4410,13
202207010101,ワイド,1-14,1320,13
202207010101,ワイド,2-14,700,7
202207010101,ワイド,1-2,2430,24
202207010101,馬単,14→1,8300,22
202207010101,三連複,1-2-14,18380,43
202207010101,三連単,14→1→2,83250,193
202207010102,単勝,8,470,2
202207010102,複勝,8,210,2
202207010102,複勝,9,230,3
202207010102,複勝,3,390,4
202207010102,枠連,5-5,1730,6
202207010102,馬連,8-9,1480,6
202207010102,ワイド,8-9,430,3
202207010102,ワイド,3-8,900,9
202207010102,ワイド,3-9,760,8
202207010102,馬単,8→9,2680,8
202207010102,三連複,3-8-9,4610,17
202207010102,三連単,8→9→3,19080,53
202207010103,単勝,6,320,1
202207010103,複勝,6,140,1
202207010103,複勝,4,170,4
202207010103,複勝,1,140,2
202207010103,枠連,3-4,1070,7
202207010103,馬連,4-6,1280,7
202207010103,ワイド,4-6,360,4
202207010103,ワイド,1-6,280,1
202207010103,ワイド,1-4,310,2
202207010103,馬単,6→4,1690,3
202207010103,三連複,1-4-6,1030,1
202207010103,三連単,6→4→1,4740,2
202207010104,単勝,2,140,1
202207010104,複勝,2,110,1
202207010104,複勝,4,150,2
202207010104,複勝,1,170,5
202207010104,馬連,2-4,370,1
202207010104,ワイド,2-4,200,1
202207010104,ワイド,1-2,410,6
202207010104,ワイド,1-4,700,9
202207010104,馬単,2→4,460,1
202207010104,三連複,1-2-4,1380,4
202207010104,三連単,2→4→1,3360,8
202207010105,単勝,12,270,1
202207010105,複勝,12,140,1
202207010105,複勝,8,200,4
202207010105,複勝,2,170,3
202207010105,枠連,5-7,610,2
202207010105,馬連,8-12,1270,5
202207010105,ワイド,8-12,500,5
202207010105,ワイド,2-12,380,2
202207010105,ワイド,2-8,770,9
202207010105,馬単,12→8,1950,5
202207010105,三連複,2-8-12,2230,4
202207010105,三連単,12→8→2,9630,19
202207010106,単勝,2,180,1
202207010106,複勝,5,150,2
202207010106,複勝,8,300,6
202207010106,枠連,2-5,380,1
202207010106,馬連,2-5,400,1
202207010106,ワイド,2-5,220,1
202207010106,ワイド,2-8,590,7
202207010106,ワイド,5-8,1010,14
202207010106,馬単,2→5,600,1
202207010106,三連複,2-5-8,2140,7
202207010106,三連単,2→5→8,6600,13
202207010107,単勝,11,310,1
202207010107,複勝,11,140,1
202207010107,複勝,13,260,5
202207010107,複勝,6,230,4
202207010107,枠連,7-8,1170,5
202207010107,馬連,11-13,1340,4
202207010107,ワイド,11-13,510,4
202207010107,ワイド,6-11,650,8
202207010107,ワイド,6-13,1220,16
202207010107,馬単,11→13,2020,4
202207010107,三連複,6-11-13,4420,13
202207010107,三連単,11→13→6,18020,42
202207010108,単勝,6,340,2
202207010108,複勝,6,110,2
202207010108,複勝,3,100,1
202207010108,複勝,10,430,7
202207010108,枠連,3-6,150,1
202207010108,馬連,3-6,140,1
202207010108,ワイド,3-6,120,1
202207010108,ワイド,6-10,1200,15
202207010108,ワイド,3-10,740,10
202207010108,馬単,6→3,470,2
202207010108,三連複,3-6-10,2410,7
202207010108,三連単,6→3→10,9220,26
202207010109,単勝,9,400,2
202207010109,複勝,9,150,2
202207010109,複勝,3,140,1
202207010109,複勝,5,220,4
202207010109,枠連,2-5,830,1
202207010109,馬連,3-9,760,1
202207010109,ワイド,3-9,380,1
202207010109,ワイド,5-9,680,5
202207010109,ワイド,3-5,500,4
202207010109,馬単,9→3,1560,2
202207010109,三連複,3-5-9,2080,2
202207010109,三連単,9→3→5,8940,8
202207010110,単勝,9,210,1
202207010110,複勝,9,110,1
202207010110,複勝,10,170,3
202207010110,複勝,12,140,2
202207010110,枠連,6-7,420,1
202207010110,馬連,9-10,930,3
202207010110,ワイド,9-10,370,2
202207010110,ワイド,9-12,260,1
202207010110,ワイド,10-12,520,5
202207010110,馬単,9→10,1320,2
202207010110,三連複,9-10-12,1170,1
202207010110,三連単,9→10→12,3550,2
202207010111,単勝,7,1390,7
202207010111,複勝,7,420,8
202207010111,複勝,11,620,11
202207010111,複勝,10,240,2
202207010111,枠連,4-6,830,1
202207010111,馬連,7-11,14680,50
202207010111,ワイド,7-11,4020,49
202207010111,ワイド,7-10,1650,17
202207010111,ワイド,10-11,1990,23
202207010111,馬単,7→11,24540,88
202207010111,三連複,7-10-11,25310,92
202207010111,三連単,7→11→10,194320,670
202207010112,単勝,13,1530,6
202207010112,複勝,13,300,6
202207010112,複勝,15,110,1
202207010112,複勝,6,200,3
202207010112,枠連,7-8,1130,5
202207010112,馬連,13-15,1270,5
202207010112,ワイド,13-15,570,6
202207010112,ワイド,6-13,1370,16
202207010112,ワイド,6-15,340,2
202207010112,馬単,13→15,4070,11
202207010112,三連複,6-13-15,2720,8
202207010112,三連単,13→15→6,26590,73
202207010201,単勝,9,220,1
202207010201,複勝,8,450,7
202207010201,複勝,5,130,2
202207010201,枠連,4-5,660,3
202207010201,馬連,8-9,3330,9
202207010201,ワイド,8-9,860,10
202207010201,ワイド,5-9,190,1
202207010201,ワイド,5-8,1180,12
202207010201,馬単,9→8,4400,14
202207010201,三連複,5-8-9,2190,6
202207010201,三連単,9→8→5,14240,40
202207010202,単勝,1,630,4
202207010202,複勝,1,210,3
202207010202,複勝,15,1700,13
202207010202,複勝,13,200,2
202207010202,枠連,1-8,3030,15
202207010202,馬連,1-15,40900,60
202207010202,ワイド,1-15,7290,51
202207010202,ワイド,1-13,490,4
202207010202,ワイド,13-15,7280,50
202207010202,馬単,1→15,62540,110
202207010202,三連複,1-13-15,39590,98
202207010202,三連単,1→15→13,260360,601
202207010203,単勝,11,4530,9
202207010203,複勝,11,960,9
202207010203,複勝,7,460,7
202207010203,複勝,13,290,4
202207010203,枠連,5-7,14930,26
202207010203,馬連,7-11,29220,43
202207010203,ワイド,7-11,8290,43
202207010203,ワイド,11-13,3260,30
202207010203,ワイド,7-13,2680,23
202207010203,馬単,11→7,66530,99
202207010203,三連複,7-11-13,94570,131
202207010203,三連単,11→7→13,573980,770
202207010204,単勝,14,600,3
202207010204,複勝,14,220,4
202207010204,複勝,5,1470,13
202207010204,枠連,4-8,680,3
202207010204,馬連,6-14,1030,3
202207010204,ワイド,6-14,470,2
202207010204,ワイド,5-14,9400,67
202207010204,ワイド,5-6,4830,44
202207010204,馬単,14→6,2210,6
202207010204,三連複,5-6-14,30720,87
202207010204,三連単,14→6→5,150460,416
202207010205,単勝,8,150,1
202207010205,複勝,8,110,1
202207010205,複勝,4,450,8
202207010205,複勝,3,320,7
202207010205,枠連,2-4,720,4
202207010205,馬連,4-8,2170,8
202207010205,ワイド,4-8,880,8
202207010205,ワイド,3-8,520,6
202207010205,ワイド,3-4,4550,41
202207010205,馬単,8→4,2630,9
202207010205,三連複,3-4-8,7550,26
202207010205,三連単,8→4→3,24370,80
202207010206,単勝,13,500,3
202207010206,複勝,13,150,3
202207010206,複勝,16,120,1
202207010206,複勝,7,140,2
202207010206,枠連,7-8,370,1
202207010206,馬連,13-16,490,1
202207010206,ワイド,13-16,250,2
202207010206,ワイド,7-13,400,4
202207010206,ワイド,7-16,250,1
202207010206,馬単,13→16,1250,3
202207010206,三連複,7-13-16,870,1
202207010206,三連単,13→16→7,4210,4
202207010207,単勝,4,390,2
202207010207,複勝,4,130,2
202207010207,複勝,14,110,1
202207010207,複勝,5,250,5
202207010207,枠連,3-8,320,1
202207010207,馬連,4-14,320,1
202207010207,ワイド,4-14,190,1
202207010207,ワイド,4-5,1090,12
202207010207,ワイド,5-14,590,7
202207010207,馬単,4→14,770,3
202207010207,三連複,4-5-14,2960,7
202207010207,三連単,4→14→5,10590,30
202207010208,単勝,5,1520,5
202207010208,複勝,5,240,5
202207010208,複勝,11,1090,14
202207010208,枠連,3-5,650,3
202207010208,馬連,5-9,840,5
202207010208,ワイド,5-9,410,3
