,0,1,2,3
202007010101,単勝,3,780,4
202007010101,複勝,3,200,4
202007010101,複勝,2,350,5
202007010101,複勝,5,130,1
202007010101,枠連,1-2,3010,13
202007010101,馬連,2-3,6620,25
202007010101,ワイド,2-3,1980,22
202007010101,ワイド,3-5,430,2
202007010101,ワイド,2-5,920,8
202007010101,馬単,3→2,10500,33
202007010101,三連複,2-3-5,6370,19
202007010101,三連単,3→2→5,56040,151
202007010102,単勝,5,460,2
202007010102,複勝,5,180,3
202007010102,複勝,12,480,8
202007010102,複勝,3,190,4
202007010102,枠連,5-8,2450,12
202007010102,馬連,5-12,5220,21
202007010102,ワイド,5-12,1530,21
202007010102,ワイド,3-5,620,7
202007010102,ワイド,3-12,2010,23
202007010102,馬単,5→12,8420,39
202007010102,三連複,3-5-12,9320,33
202007010102,三連単,5→12→3,53540,200
202007010103,単勝,1,290,1
202007010103,複勝,1,160,2
202007010103,複勝,5,1160,10
202007010103,複勝,10,150,1
202007010103,枠連,1-3,1910,11
202007010103,馬連,1-5,9170,24
202007010103,ワイド,1-5,2500,24
202007010103,ワイド,1-10,270,1
202007010103,ワイド,5-10,3310,29
202007010103,馬単,1→5,13100,41
202007010103,三連複,1-5-10,10380,31
202007010103,三連単,1→5→10,66510,210
202007010104,単勝,10,300,1
202007010104,複勝,10,140,2
202007010104,複勝,15,220,4
202007010104,複勝,16,130,1
202007010104,枠連,5-8,420,1
202007010104,馬連,10-15,1790,4
202007010104,ワイド,10-15,600,4
202007010104,ワイド,10-16,300,1
202007010104,ワイド,15-16,620,5
202007010104,馬単,10→15,2140,5
202007010104,三連複,10-15-16,2320,2
202007010104,三連単,10→15→16,12570,14
202007010105,単勝,7,240,1
202007010105,複勝,7,150,2
202007010105,複勝,2,420,6
202007010105,複勝,10,190,4
202007010105,枠連,2-5,1560,6
202007010105,馬連,2-7,3190,10
202007010105,ワイド,2-7,1000,11
202007010105,ワイド,7-10,490,5
202007010105,ワイド,2-10,1620,15
202007010105,馬単,7→2,4170,16
202007010105,三連複,2-7-10,6430,18
202007010105,三連単,7→2→10,25800,77
202007010106,単勝,13,1000,4
202007010106,複勝,13,170,4
202007010106,複勝,1,140,2
202007010106,複勝,9,110,1
202007010106,枠連,1-7,1360,6
202007010106,馬連,1-13,2130,7
202007010106,ワイド,1-13,570,7
202007010106,ワイド,9-13,270,3
202007010106,ワイド,1-9,210,1
202007010106,馬単,13→1,4980,17
202007010106,三連複,1-9-13,1100,2
202007010106,三連単,13→1→9,13150,38
202007010107,単勝,1,520,3
202007010107,複勝,1,130,3
202007010107,複勝,7,120,2
202007010107,複勝,6,110,1
202007010107,枠連,1-7,750,4
202007010107,馬連,1-7,760,3
202007010107,ワイド,1-7,240,2
202007010107,ワイド,1-6,240,3
202007010107,ワイド,6-7,160,1
202007010107,馬単,1→7,1380,6
202007010107,三連複,1-6-7,460,1
202007010107,三連単,1→7→6,3940,9
202007010108,単勝,13,1240,6
202007010108,複勝,13,330,7
202007010108,複勝,4,190,4
202007010108,複勝,12,170,1
202007010108,枠連,4-8,590,2
202007010108,馬連,4-13,2440,13
202007010108,ワイド,4-13,710,11
202007010108,ワイド,12-13,620,6
202007010108,ワイド,4-12,530,5
202007010108,馬単,13→4,6330,31
202007010108,三連複,4-12-13,2580,3
202007010108,三連単,13→4→12,24820,96
202007010109,単勝,3,190,1
202007010109,複勝,3,110,1
202007010109,複勝,8,190,4
202007010109,複勝,4,230,5
202007010109,枠連,3-7,690,3
202007010109,馬連,3-8,680,3
202007010109,ワイド,3-8,330,3
202007010109,ワイド,3-4,380,4
202007010109,ワイド,4-8,1010,13
202007010109,馬単,3→8,840,3
202007010109,三連複,3-4-8,1530,5
202007010109,三連単,3→8→4,4500,7
202007010110,単勝,3,340,1
202007010110,複勝,3,150,1
202007010110,複勝,6,170,3
202007010110,複勝,4,720,7
202007010110,枠連,3-6,800,4
202007010110,馬連,3-6,1050,5
202007010110,ワイド,3-6,440,5
202007010110,ワイド,3-4,1970,19
202007010110,ワイド,4-6,2720,24
202007010110,馬単,3→6,2070,7
202007010110,三連複,3-4-6,10000,30
202007010110,三連単,3→6→4,36190,116
202007010111,単勝,3,250,1
202007010111,複勝,3,140,1
202007010111,複勝,6,250,5
202007010111,複勝,5,250,4
202007010111,枠連,3-5,790,3
202007010111,馬連,3-6,1280,4
202007010111,ワイド,3-6,520,4
202007010111,ワイド,3-5,670,8
202007010111,ワイド,5-6,640,5
202007010111,馬単,3→6,1890,7
202007010111,三連複,3-5-6,4520,15
202007010111,三連単,3→6→5,16860,53
202007010112,単勝,17,4700,14
202007010112,複勝,17,1420,13
202007010112,複勝,3,1440,14
202007010112,複勝,10,260,3
202007010112,枠連,2-8,11700,28
202007010112,馬連,3-17,71590,109
202007010112,ワイド,3-17,21390,111
202007010112,ワイド,10-17,7080,69
202007010112,ワイド,3-10,6700,66
202007010112,馬単,17→3,127680,215
202007010112,三連複,3-10-17,233220,417
202007010112,三連単,17→3→10,1830130,2729
202007010201,単勝,7,230,1
202007010201,複勝,7,110,1
202007010201,複勝,6,140,3
202007010201,複勝,8,190,5
202007010201,枠連,5-5,620,2
202007010201,馬連,6-7,670,2
202007010201,ワイド,6-7,260,1
202007010201,ワイド,7-8,380,3
202007010201,ワイド,6-8,510,7
202007010201,馬単,7→6,980,1
202007010201,三連複,6-7-8,1290,2
202007010201,三連単,7→6→8,4620,5
202007010202,単勝,3,310,1
202007010202,複勝,3,130,2
202007010202,複勝,8,140,3
202007010202,複勝,7,290,6
202007010202,枠連,3-6,670,3
202007010202,馬連,3-8,690,3
202007010202,ワイド,3-8,280,3
202007010202,ワイド,3-7,740,8
202007010202,ワイド,7-8,770,9
202007010202,馬単,3→8,1270,5
202007010202,三連複,3-7-8,2740,9
202007010202,三連単,3→8→7,9490,16
202007010203,単勝,1,190,1
202007010203,複勝,1,110,1
202007010203,複勝,8,400,6
202007010203,枠連,1-4,380,2
202007010203,馬連,1-6,380,2
202007010203,ワイド,1-6,220,2
202007010203,ワイド,1-8,650,8
202007010203,ワイド,6-8,970,10
202007010203,馬単,1→6,550,2
202007010203,三連複,1-6-8,1610,4
202007010203,三連単,1→6→8,4020,8
202007010204,単勝,2,430,2
202007010204,複勝,2,170,1
202007010204,複勝,13,170,2
202007010204,枠連,2-4,1070,4
202007010204,馬連,2-5,1500,1
