,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,エイユーファイヤー,牡3,57.0,中井,森田,490(+2),栗東,2022102710,01141,ナダル,ノーブルサンズ,ゴールドアリュール,-1.0627158988503342,5
1,2,2,バトラーズワーフ,牡3,56.0,☆松本,浅利,472(+6),美浦,2022105252,01191,ブリックスアンドモルタル,エオリアンハープ,キングカメハメハ,-1.8571335643203812,9
2,3,3,マンオブザマッチ,牡3,57.0,川田,高橋忠,490(+6),栗東,2022101677,01088,ファインニードル,パテントジョイ,Pivotal,-0.2789266430573702,3
3,3,4,ジーティーダーリン,牡3,57.0,ルメール,田中克,508(+6),栗東,2022105710,05339,サートゥルナーリア,ディアマイダーリン,ハーツクライ,-1.2526539142326052,7
4,4,5,リュクスドレフォン,牡5,55.0,▲大久保,平田,520(+4),栗東,2020106927,01194,ドレフォン,リュクスメジャー,ダイワメジャー,-3.610226181423208,14
5,4,6,チムニートップス,牡3,57.0,西村淳,杉山晴,506(+16),栗東,2022110051,01171,Tapit,Speedinthruthecity,City Zip,-1.2135144084285767,6
6,5,7,ダイシンラー,牡3,57.0,岩田望,梅田,504(+4),栗東,2022101562,01174,サトノダイヤモンド,グレースドゥモナコ,タイキシャトル,-2.4814900372064495,12
7,5,8,グランエシェゾー,牝4,56.0,ジェルー,高橋文,504(0),美浦,2021110138,05680,シャープアステカ,Crescenda,Bowman's Band,-1.384532670655879,8
8,6,9,ポイントネモ,牡3,57.0,坂井,大久保,488(0),栗東,2022101622,01163,アメリカンペイトリオット,アクアリスト,コロナドズクエスト,0.1189798391584751,2
9,6,10,グレイルクエスト,牡3,57.0,戸崎圭,小栗,490(+16),栗東,2022105473,05386,リアルインパクト,フューチャーベース,ディスクリートキャット,-0.5696030492597701,4
10,7,11,ソングコレクター,牝3,55.0,佐々木,小林,500(+10),栗東,2022110143,01197,Collected,Kylers Song,El Corredor,-2.783587237953653,13
11,7,12,リドルトリガー,牝3,55.0,岩田康,小島,486(+10),美浦,2022110068,05203,American Pharoah,Rubina,Invincible Spirit,-1.9721146073775306,10
12,8,13,サイコウダネ,牡4,58.0,亀田,天間,464(0),美浦,2021102701,01176,タリスマニック,ジェムディーラー,キングズベスト,-2.4366475086107053,11
13,8,14,アークドール,牡4,58.0,武豊,松永幹,448(+4),栗東,2021110012,00666,Golden Horn,ラルク,ディープインパクト,0.46326328626144786,1
