,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,テイエムアイラン,牝2,55.0,酒井,宮地,414(0),栗東,2023100448,01034,ミッキーアイル  ,クインオブザシーズ  ,ノヴェリスト  Novellist(愛)  ,-4.747613428456493,18
1,1,2,ファイネクローネ,牝2,55.0,和田竜,緒方,430(0),栗東,2023103354,01018,サトノクラウン  ,エリンズロマーネ  ,ノヴェリスト  Novellist(愛)  ,-3.503091767639098,13
2,2,3,ルージュビバーチェ,牝2,55.0,松山,橋口,450(0),栗東,2023107337,01126,ミスターメロディ  ,レッドクラウディア  ,アグネスタキオン  ,-0.3449470834960954,7
3,2,4,サリー,牝2,54.0,☆西塚,前川,412(0),栗東,2023101217,01200,ロゴタイプ  ,レディー  ,ゴールドヘイロー  ,-3.9840177663693677,16
4,3,5,ビップアリス,牝2,55.0,高杉,松下,426(0),栗東,2023106975,01213,インディチャンプ  ,クラシックリディア  ,ハービンジャー  Harbinger(英)  ,0.06378824512084803,6
5,3,6,マーゴットラヴミー,牝2,55.0,池添,小林,432(0),栗東,2023103889,01032,リアルスティール  ,キャントバイミーラヴ  ,War Front  ,-2.2788443720284888,12
6,4,7,マティンデ,牝2,55.0,松若,清水久,450(0),栗東,2023104867,01154,ビッグアーサー  ,ジョンブドール  ,ステイゴールド  ,0.8015798433065798,5
7,4,8,リアルナイスガール,牝2,55.0,鮫島良,畑端,432(0),栗東,2023101254,01099,バゴ  Bago(仏)  ,エルサーレアル  ,ルーラーシップ  ,-0.7740835847148001,8
8,5,9,ナオミニオールイン,牝2,55.0,浜中,佐藤悠,432(0),栗東,2023107052,01115,シルバーステート  ,シーズオールエルティッシュ  Shes All Eltish(米)  ,Eltish  ,-4.102711928427163,17
9,5,10,ライトオブジアース,牝2,55.0,武豊,松永幹,494(0),栗東,2023103478,00666,ロードカナロア  ,デイアウトオブジオフィス  ,Into Mischief  ,-3.8532888985639464,15
10,6,11,モノノケ,牝2,52.0,▲田山,宮地,464(0),栗東,2023100695,01220,マテラスカイ  ,ツインエンジェルズ  ,ハーツクライ  ,1.7194345155948811,2
11,6,12,メルメラーダ,牝2,55.0,西村淳,高橋一,444(0),栗東,2023103892,01171,St Mark's Basilica  (仏)  ,ジャムアンドマム  Jam And Mam(愛)  ,Invincible Spirit  (愛)  ,-2.060217541328292,11
12,7,13,シェイプオブユー,牝2,55.0,川又,吉村,--,栗東,2023100544,01166,タワーオブロンドン  ,ジェントルヴァウ  ,Broken Vow  ,-3.850405994724465,14
13,7,14,アスターシャウルス,牝2,52.0,▲柴田裕,中竹,418(0),栗東,2023102795,01212,ハービンジャー  Harbinger(英)  ,アスタービーナス  ,ディープインパクト  ,1.7163628181551849,3
14,7,15,グランビスタ,牝2,54.0,☆吉村,池添,438(0),栗東,2023107190,01216,ドレフォン  Drefong(米)  ,ブエナビスタ  ,スペシャルウィーク  ,2.4410382487772138,1
15,8,16,ユナダイヤ,牝2,55.0,菱田,岡田,430(0),栗東,2023106105,01144,サトノクラウン  ,ブライトメジャー  ,ダイワメジャー  ,0.8529510071366135,4
16,8,17,ベルシュヴァル,牝2,55.0,岩田望,中村,420(0),栗東,2023102376,01174,ベンバトル  Benbatl(英)  ,シュヴァリエ  ,フレンチデピュティ  French Deputy(米)  ,-1.8005220433705593,10
17,8,18,サマーバンク,牝2,55.0,団野,森田,466(0),栗東,2023103448,01180,ウインブライト  ,ステイホット  ,キャプテントゥーレ  ,-1.6389112621427329,9
