,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,オリーボーレン,牝4,56.0,高杉,藤岡,468(+6),栗東,2021105739,01213,ニューイヤーズデイ  ,ブラマンジェ  ,クロフネ  ,-0.8921762208631786,7
1,2,2,アラベラ,牝3,54.0,松山,上村,428(-6),栗東,2022104638,01126,ロードカナロア  ,イサベル  ,ディープインパクト  ,-1.754835954183611,9
2,3,3,ザラタン,牝3,54.0,池添,中竹,446(+12),栗東,2022107342,01032,キズナ  ,カメキチ  ,Mizzen Mast  ,0.21885412505407226,2
3,4,4,ジーティードレス,牝3,54.0,岩田望,辻野,446(-2),栗東,2022105988,01174,サートゥルナーリア  ,リトルダーリン  ,ディープインパクト  ,-2.9106063144957552,11
4,5,5,ベランジェール,牝4,53.0,▲森田,武幸,484(+12),栗東,2021105484,01222,モーリス  ,キャリコ  ,ディープインパクト  ,2.3732280164662303,1
5,6,6,ムーンライトラガー,牝3,54.0,荻野琢,大久保,436(+10),栗東,2022104710,01112,オルフェーヴル  ,オープンウォーター  ,Include  ,-0.9163524219441359,8
6,6,7,ダイシンビヨンド,牝6,56.0,国分優,梅田,478(0),栗東,2019101985,01125,キズナ  ,ダイシンパーティー  ,ブライアンズタイム  Brian's Time(米)  ,0.022639065656649457,4
7,7,8,アンビアンス,牝3,54.0,酒井,清水久,454(+4),栗東,2022106634,01034,キズナ  ,クリアリーコンフューズド  Clearly Confused(米)  ,Successful Appeal  (米)  ,-1.815349109496409,10
8,7,9,ブルーミングローズ,牝3,53.0,☆吉村,高野,466(+10),栗東,2022105190,01216,サートゥルナーリア  ,ローザブランカ  ,クロフネ  ,0.08730940776330975,3
9,8,10,マディソンガール,牝3,54.0,川田,中内田,458(-2),栗東,2022105098,01088,キズナ  ,ヤンキーローズ  Yankee Rose(豪)  ,All American  ,-0.4626993883383973,6
10,8,11,エアビッグマム,牝3,54.0,武豊,笹田,510(+2),栗東,2022105250,00666,ブリックスアンドモルタル  Bricks and Mortar(米)  ,エアワンピース  ,ロックオブジブラルタル  ,-0.4472679745400722,5
