,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,デコラシオン,牡6,57.0,池添,高木,520(+2),美浦,2019104805,01032,ロードカナロア  ,ダリシア  Dalicia(独)  ,Acatenango  ,1.0707253140447368,4
1,1,2,ダイメイセブン,牡5,53.0,藤懸,本田,518(0),栗東,2020101919,01138,マクフィ  Makfi(英)  ,ミラクルフラッグ  ,スパイキュール  ,-5.753439167774639,16
2,2,3,スマートリアファル,牡4,55.0,富田,加藤公,492(-8),栗東,2021102083,01168,キンシャサノキセキ  ,スマートノエル  ,ヴァーミリアン  ,-0.9048421714259183,7
3,2,4,スズノテレサ,牝6,51.0,柴田大,深山,452(+4),美浦,2019104861,01009,ルーラーシップ  ,ピュアマインド  ,ティンバーカントリー  Timber Country(米)  ,-1.3335586256331928,9
4,3,5,シンビリーブ,牡3,54.0,松若,森秀,518(-2),栗東,2022110115,01154,Constitution  (米)  ,Sand Puce  ,Footstepsinthesand  (英)  ,-3.1387783180725117,14
5,3,6,ホルトバージ,牡4,56.0,西村淳,寺島,478(+12),栗東,2021102905,01171,キンシャサノキセキ  ,プレインズウーマン  Plainswoman(亜)  ,Zensational  ,2.5915507308345838,2
6,4,7,シャルクハフト,牡3,55.0,和田竜,清水久,494(+2),栗東,2022104745,01018,リアルスティール  ,クィーンズベスト  ,ワークフォース  Workforce(英)  ,-1.472129150969834,10
7,4,8,メイショウズイウン,牡3,56.0,武豊,本田,496(0),栗東,2022100154,00666,ホッコータルマエ  ,アクアブルーハート  ,エンパイアメーカー  Empire Maker(米)  ,-3.5000609399739537,15
8,5,9,タンゴバイラリン,牡4,55.0,吉村,栗田,528(+2),美浦,2021105272,01216,イスラボニータ  ,リベルタンゴ  ,Smart Strike  (加)  ,0.38348786814305447,5
9,5,10,ハーバーライト,牡4,54.0,岩田望,高橋忠,534(0),栗東,2021105477,01174,ドレフォン  Drefong(米)  ,カールファターレ  ,キングカメハメハ  ,-0.8328289165975177,6
10,6,11,サンライズグルーヴ,牡5,55.0,団野,前川,526(+4),栗東,2020104793,01180,マインドユアビスケッツ  Mind Your Biscuits(米)  ,フォローハート  ,サンライズペガサス  ,-1.5603164293104357,12
11,6,12,キュールエフウジン,牡6,56.0,藤岡佑,中尾,502(+2),栗東,2019102983,01093,ホッコータルマエ  ,キュールエアリス  ,ウォーエンブレム  War Emblem(米)  ,-1.4867985417020941,11
12,7,13,イデアイゴッソウ,牡4,56.0,横山典,小野,474(+8),美浦,2021103096,00660,サンダースノー  Thunder Snow(愛)  ,イデアオブクィーン  ,キングカメハメハ  ,-1.3287035465988593,8
13,7,14,タガノバビロン,牡3,55.0,松山,西園翔,516(+2),栗東,2022106553,01126,ヘニーヒューズ  Henny Hughes(米)  ,スペシャルディナー  ,スペシャルウィーク  ,-1.9221996649685196,13
14,8,15,オメガタキシード,セ5,56.0,高杉,井上,464(+6),栗東,2020102988,01213,ハービンジャー  Harbinger(英)  ,パーティードレス  ,デュランダル  ,1.4087607453304931,3
15,8,16,ペンナヴェローチェ,牡4,57.0,川田,須貝,496(+6),栗東,2021104092,01088,キズナ  ,エンパイアブレイク  ,エンパイアメーカー  Empire Maker(米)  ,3.196817898934049,1
