,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ルクソンライト,牡2,56.0,横山武,伊藤圭,480(0),美浦,2023102782,01170,パイロ  Pyro(米)  ,デラモーレ  ,ディープインパクト  ,-1.363807248236774,13
1,1,2,ポッドシャンク,牡2,56.0,荻野極,武市,452(0),美浦,2023105592,01160,ミスチヴィアスアレックス  Mischevious Alex(米)  ,ポッドシャイニー  ,ゴールドアリュール  ,-1.0185280247170265,8
2,2,3,ニシノオトムスメ,牝2,52.0,▲水沼,西田,456(0),美浦,2023106273,01201,ブリックスアンドモルタル  Bricks and Mortar(米)  ,ニシノハナムスメ  ,ディープインパクト  ,-0.9361552044488421,6
3,2,4,フライデイゼーン,牡2,56.0,丹内,岩戸,454(0),美浦,2023109074,01091,モズアスコット  ,メイオール  ,オルフェーヴル  ,-1.206414379347929,11
4,3,5,ジーティーニッツァ,牡2,53.0,▲遠藤,伊藤伸,454(0),美浦,2023106331,01218,ミスチヴィアスアレックス  Mischevious Alex(米)  ,ドリームデュネット  ,ディープインパクト  ,-1.158845479923688,10
5,3,6,カフェオリーブ,牝2,55.0,内田博,古賀,432(0),美浦,2023106252,00422,ドレフォン  Drefong(米)  ,カフェガーネット  ,カフェオリンポス  ,-0.8184892600947125,5
6,4,7,ワルキューレキング,牡2,56.0,菊沢,伊藤大,490(0),美浦,2023101524,01161,サートゥルナーリア  ,キョウエイカプリス  ,ゴールドアリュール  ,-1.452283566455261,15
7,4,8,ファイアリービート,牡2,56.0,大野,鈴木慎,448(0),美浦,2023101135,01096,パイロ  Pyro(米)  ,チャチャチャ  ,ダイワメジャー  ,-1.399373396739314,14
8,5,9,ウィッキドピケット,牡2,56.0,津村,林,498(0),美浦,2023101397,01092,モーニン  ,スパイスシャワー  ,フジキセキ  ,-0.5451995146191659,4
9,5,10,カーリキュー,牝2,55.0,坂井,高橋一,444(0),栗東,2023101115,01163,ディスクリートキャット  Discreet Cat(米)  ,オルトグラフ  ,パイロ  Pyro(米)  ,-1.361699173624967,12
10,6,11,ネオアカジョウ,牡2,56.0,横山和,小西,490(0),美浦,2023100027,01140,ダノンスマッシュ  ,ステラグレイス  ,クロフネ  ,-1.5073807018575998,16
11,6,12,ストロボエッジ,牡2,56.0,岩部,萱野,444(0),美浦,2023103270,00726,ファインニードル  ,マジックビクトリア  ,オペラハウス  Opera House(英)  ,0.353790304533391,2
12,7,13,アイアムアヒーロー,牡2,56.0,木幡巧,奥平,454(0),美浦,2023102209,01162,シルバーステート  ,アイアムネフライト  ,アグネスタキオン  ,-1.1341543115653718,9
13,7,14,アレキサンダーサン,牡2,53.0,▲上里,伊坂,458(0),美浦,2023100810,01217,エスケンデレヤ  ,マリノピュアハート  ,スマートファルコン  ,-0.970657573789169,7
14,8,15,マイネルオランチア,牡2,53.0,▲石神道,小手川,478(0),美浦,2023106406,01209,スクリーンヒーロー  ,マイネオレンジ  ,ロージズインメイ  Roses in May(米)  ,-0.24753368024847963,3
15,8,16,アイアンナックル,牡2,53.0,▲小林美,尾形,454(0),美浦,2023100633,01206,ゴールドドリーム  ,オルガンパイプ  ,サウスヴィグラス  ,0.4873029347103453,1
