,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ラストスマイル,牡2,56.0,杉原,本間,506(+6),美浦,2023100940,01135,ポエティックフレア  Poetic Flare(愛)  ,スナップドラゴン  ,ゼンノロブロイ  ,-1.4104146217149978,8
1,2,2,リスレジャンデール,牝2,55.0,ルメール,栗田,458(+8),美浦,2023107320,05339,エピファネイア  ,リリーズキャンドル  Lily's Candle(仏)  ,Style Vendome  ,0.854652510286336,1
2,3,3,ファインブライト,牡2,56.0,大野,佐藤吉,472(+12),美浦,2023106627,01096,アジアエクスプレス  ,イムディーナ  ,スペシャルウィーク  ,-3.1839579575820083,10
3,4,4,ゴールドパレード,牡2,56.0,横山琉,天間,468(+4),美浦,2023104505,01192,ゴールドアクター  ,ゴールドアピール  ,ベーカバド  Behkabad(仏)  ,-0.431999639702454,7
4,5,5,ケンブリッジサクラ,牝2,55.0,丸田,石栗,442(-2),美浦,2023101689,01117,タリスマニック  Talismanic(英)  ,ケンアマツカゼ  ,マーベラスサンデー  ,0.2602330495384834,4
5,6,6,ナデシコ,牝2,52.0,▲遠藤,村田,414(-4),美浦,2023102431,01218,ダノンバラード  ,ラステラ  ,サッカーボーイ  ,0.30831565209606554,3
6,7,7,ベアサナエチャン,牝2,55.0,松岡,杉浦,440(+8),美浦,2023106829,01085,レイデオロ  ,アシュリン  ,マンハッタンカフェ  ,-2.7532449314722984,9
7,7,8,タイセイカラーズ,牡2,56.0,石川,奥村武,484(0),美浦,2023101186,01150,サトノクラウン  ,レインボーラヴラヴ  ,マイネルラヴ  ,-0.12132911284679482,5
8,8,9,エミフルソウタ,牡2,56.0,野中,根本,490(+12),美浦,2023100428,01158,キタサンブラック  ,クロフォード  ,フジキセキ  ,-0.4234491638844373,6
9,8,10,ビップルーク,牡2,53.0,▲小林美,嘉藤,476(-6),美浦,2023105995,01206,エイシンフラッシュ  ,ビップセーラ  ,ヴィクトワールピサ  ,0.34106679028411546,2
