,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ワイドカクゲン,牡2,56.0,鮫島駿,杉山佳,490(0),栗東,2023106320,01157,ビッグアーサー  ,ワイドチキチータ  ,ハービンジャー  Harbinger(英)  ,-0.18406853031061454,2
1,1,2,フレンズプラス,牝2,54.0,☆吉村,宮本,416(0),栗東,2023104539,01216,クリソベリル  ,ウィットウォーター  ,ヨハネスブルグ  Johannesburg(米)  ,-4.559234600703251,16
2,2,3,サンリナリア,牝2,55.0,中井,緒方,434(-2),栗東,2023100841,01141,フォーウィールドライブ  Four Wheel Drive(米)  ,サンマディソン  ,シニスターミニスター  Sinister Minister(米)  ,-4.502156571030193,14
3,2,4,クイーンズステート,牝2,51.0,★河原田,新谷,376(+8),栗東,2023105219,01204,シルバーステート  ,レザニティエ  ,Bernardini  (米)  ,-0.7962902996305813,5
4,3,5,ナムラマフィン,牝2,55.0,和田竜,鈴木孝,422(0),栗東,2023106234,01018,インディチャンプ  ,ナムラパフィン  ,キンシャサノキセキ  ,-3.310407531759448,10
5,3,6,テーオーエリーナ,牝2,52.0,▲橋木,宮,426(-12),栗東,2023106634,01215,ベストウォーリア  ,マロンコート  ,ハービンジャー  Harbinger(英)  ,-0.755972081659588,4
6,4,7,リーガルスプレンダ,牝2,55.0,加藤,庄野,466(+10),栗東,2023103685,01156,サトノアラジン  ,クイーンカトリーン  Queen Catrine(愛)  ,Acclamation  ,-0.7183884806177839,3
7,4,8,マジックアロマ,牝2,55.0,西村淳,小栗,446(0),栗東,2023105265,01171,ヘニーヒューズ  Henny Hughes(米)  ,アドマイヤアロマ  ,ネオユニヴァース  ,-1.1171004248448264,7
8,5,9,ミヤラティーニ,牝2,55.0,秋山稔,東田,422(+4),栗東,2023103862,01181,ルヴァンスレーヴ  ,ファニーフラッシュ  ,ゴールドアリュール  ,0.006218482853095772,1
9,5,10,ハルイチバン,牡2,56.0,岩田望,西園正,464(+4),栗東,2023101130,01174,パイロ  Pyro(米)  ,スプリングタイム  ,ストリートセンス  Street Sense(米)  ,-2.4381268073951876,8
10,6,11,ワイドアルバ,牡2,56.0,松若,藤野,472(+10),栗東,2023106359,01154,タワーオブロンドン  ,オールアイキャンセイイズワウ  Allicansayis Wow(米)  ,Street Cry  (愛)  ,-2.641561034164495,9
11,6,12,グラスゴー,牝2,55.0,高杉,浜田,440(+4),栗東,2023103218,01213,モズアスコット  ,トモノメジェール  ,ゼンノロブロイ  ,-1.0944716637278673,6
12,7,13,メイショウボンテン,牡2,56.0,武豊,飯田,450(-2),栗東,2023106572,00666,キセキ  ,メイショウイチヒメ  ,メイショウボーラー  ,-4.503962266311309,15
13,7,14,ランスオブキング,牡2,56.0,松山,本田,468(+8),栗東,2023104798,01126,ベストウォーリア  ,スティルネス  ,ゴールドヘイロー  ,-3.9148430540956283,12
14,8,15,リアルアルバ,牡2,56.0,田口,大橋,462(+10),栗東,2023101065,01208,マテラスカイ  ,サンコロネット  ,スペシャルウィーク  ,-4.145114594016923,13
15,8,16,テリオスヒナ,牝2,52.0,▲和田陽,小椋,434(+2),栗東,2023102859,01223,ヴァンセンヌ  ,サクラレイメイ  ,サクラプレジデント  ,-3.7689682461943232,11
